mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	lyrics_2	lyrics_3	lyrics_4	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
4	3	19/2	19/2	0.5	1/8	1/8	Chord	4/4	3	2	1/8	1/8	1	75										
4	3	10	10	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	76										
4	3	11	11	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	77										
4	3	12	12	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	78										
5	4	13	13	0.0	0	0	Tempo	4/4	1	1	0								𝅘𝅥=77	77.0	𝅘𝅥	77.0	0.0	
5	4	13	13	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	79	Schmer-	Her-	Kin-	Sün-						1
5	4	27/2	27/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	80										1
5	4	14	14	0.0	1/4	1/4	Tempo	4/4	1	1	0								𝅘𝅥=72	72.0	𝅘𝅥	72.0	0.0	
5	4	14	14	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	81										
5	4	15	15	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	82	-zen,	-zen.	-der;	-der.						
5	4	13	13	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	83										2
5	4	14	14	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	84										
5	4	15	15	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	85										
5	4	13	13	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	86										3
5	4	27/2	27/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	87										3
5	4	14	14	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	88										
5	4	15	15	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	89										
5	4	13	13	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	90										
5	4	15	15	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	91										
5	4	13	13	2.0	0	0	Chord	4/4	3	2	1/2	1/2	1	92										
5	4	15	15	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	93										
6	5	16	16	1.0	0	3/4	Chord	4/4	1	1	1/4	1/4	1	94		Wir	Es							
6	5	16	16	1.0	0	3/4	Chord	4/4	1	2	1/4	1/4	1	95										
6	5	16	16	1.0	0	3/4	Chord	4/4	2	1	1/4	1/4	1	96										
6	5	16	16	1.0	0	3/4	Chord	4/4	2	2	1/4	1/4	1	97										
6	5	16	16	1.0	0	3/4	Chord	4/4	3	2	1/4	1/4	1	98										
7	6	17	17	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	99		hin-	geht							
7	6	18	18	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	100		-gen	da-							
7	6	19	19	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	101		auf	-hin,							
7	6	39/2	39/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	102										
7	6	20	20	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	103		mit	wird							
7	6	17	17	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	104										
7	6	35/2	35/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	105										
7	6	18	18	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	106										
7	6	19	19	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	107										
7	6	20	20	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	108										
7	6	41/2	41/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	109										
7	6	17	17	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	110										
7	6	18	18	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	111										
7	6	19	19	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	112										
7	6	20	20	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	113										
7	6	17	17	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	114										
7	6	18	18	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	115										
7	6	37/2	37/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	116										
7	6	19	19	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	117										
7	6	20	20	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	118										
7	6	17	17	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	119										
7	6	18	18	0.5	1/4	1/4	Chord	4/4	3	2	1/8	1/8	1	120										
7	6	37/2	37/2	0.5	3/8	3/8	Chord	4/4	3	2	1/8	1/8	1	121										
7	6	19	19	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	122										
7	6	20	20	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	123										
8	7	21	21	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	124		schwe-	matt							
8	7	22	22	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	125		-rem	und							
8	7	23	23	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	126		Muth	krank,							
8	7	24	24	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	127		die	er-							
8	7	49/2	49/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	128										
8	7	21	21	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	129										
8	7	22	22	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	130										
8	7	23	23	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	131										
8	7	24	24	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	132										
8	7	21	21	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	133										4
8	7	43/2	43/2	1.0	1/8	1/8	Chord	4/4	2	1	1/4	1/4	1	134										
8	7	45/2	45/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	135										
8	7	23	23	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	136										
8	7	24	24	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	137										
8	7	21	21	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	138										
8	7	22	22	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	139										
8	7	23	23	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	140										
8	7	24	24	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	141										
8	7	21	21	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	142										
8	7	22	22	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	143										
8	7	23	23	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	144										
8	7	24	24	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	145										
8	7	21	21	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	146										5
8	7	43/2	43/2	1.0	1/8	1/8	Chord	4/4	4	1	1/4	1/4	1	147										
9	8	25	25	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	148		Har-	-giebt							
9	8	26	26	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	149		-fen	sich							
9	8	27	27	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	150		und	auf							
9	8	28	28	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	151		die	die							
9	8	25	25	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	152										
9	8	26	26	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	153										
9	8	27	27	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	154										
9	8	28	28	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	155										
9	8	57/2	57/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	156										
9	8	25	25	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	157										
9	8	26	26	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	158										
9	8	27	27	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	159										
9	8	28	28	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	160										
9	8	25	25	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	161										
9	8	51/2	51/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	162										
9	8	26	26	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	163										
9	8	53/2	53/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	164										
9	8	27	27	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	165										
9	8	55/2	55/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	166										
9	8	28	28	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	167										
9	8	57/2	57/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	168										
9	8	25	25	0.5	0	0	Chord	4/4	3	2	1/8	1/8	1	169										
9	8	51/2	51/2	0.5	1/8	1/8	Chord	4/4	3	2	1/8	1/8	1	170										
9	8	26	26	0.5	1/4	1/4	Chord	4/4	3	2	1/8	1/8	1	171										
9	8	53/2	53/2	0.5	3/8	3/8	Chord	4/4	3	2	1/8	1/8	1	172										
9	8	27	27	0.5	1/2	1/2	Chord	4/4	3	2	1/8	1/8	1	173										
9	8	55/2	55/2	0.5	5/8	5/8	Chord	4/4	3	2	1/8	1/8	1	174										
9	8	28	28	0.5	3/4	3/4	Chord	4/4	3	2	1/8	1/8	1	175										
9	8	57/2	57/2	0.5	7/8	7/8	Chord	4/4	3	2	1/8	1/8	1	176										
10	9	29	29	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	177		Or-	Wür-							
10	9	30	30	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	178		-geln	-ge-							
10	9	31	31	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	179		gut	-bank,							
10	9	32	32	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	180		an	ver-							
10	9	65/2	65/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	181										
10	9	29	29	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	182										
10	9	59/2	59/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	183										
10	9	30	30	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	184										
10	9	61/2	61/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	185										
10	9	31	31	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	186										
10	9	32	32	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	187										
10	9	29	29	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	188										6
10	9	59/2	59/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16	1/16	1	189										6
10	9	119/4	119/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	190										
10	9	30	30	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	191										
10	9	31	31	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	192										
10	9	32	32	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	193										
10	9	29	29	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	194										
10	9	30	30	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	195										
10	9	31	31	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	196										
10	9	32	32	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	197										
10	9	65/2	65/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	198										
10	9	29	29	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	199										
10	9	30	30	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	200										
10	9	31	31	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	201										
10	9	32	32	0.5	3/4	3/4	Chord	4/4	3	2	1/8	1/8	1	202										
10	9	65/2	65/2	0.5	7/8	7/8	Chord	4/4	3	2	1/8	1/8	1	203										
11	10	33	33	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	204		ih-	-zeiht							
11	10	34	34	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	205		-re	sich							
11	10	35	35	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	206		Baum'	al-							
11	10	71/2	71/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	207										
11	10	36	36	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	208		der	-ler							
11	10	33	33	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	209										
11	10	34	34	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	210										
11	10	35	35	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	211										
11	10	36	36	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	212										
11	10	33	33	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	213										
11	10	34	34	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	214										
11	10	35	35	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	215										
11	10	36	36	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	216										
11	10	33	33	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	217										
11	10	67/2	67/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	218										
11	10	34	34	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	219										
11	10	69/2	69/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	220										
11	10	35	35	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	221										
11	10	36	36	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	222										
11	10	33	33	0.5	0	0	Chord	4/4	3	2	1/8	1/8	1	223										
11	10	67/2	67/2	0.5	1/8	1/8	Chord	4/4	3	2	1/8	1/8	1	224										
11	10	34	34	0.5	1/4	1/4	Chord	4/4	3	2	1/8	1/8	1	225										
11	10	69/2	69/2	0.5	3/8	3/8	Chord	4/4	3	2	1/8	1/8	1	226										
11	10	35	35	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	227										
11	10	36	36	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	228										
12	11	37	37	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	229		Wei-	Freu-							
12	11	39	39	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	230		den,	den,							
12	11	40	40	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	231		die	es							
12	11	37	37	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	232										7
12	11	75/2	75/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	233										7
12	11	38	38	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	234										
12	11	39	39	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	235										
12	11	40	40	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	236										
12	11	37	37	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	237										
12	11	39	39	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	238										
12	11	40	40	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	239										
12	11	81/2	81/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	240										
12	11	37	37	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	241										8
12	11	38	38	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	242										
12	11	39	39	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	243										
12	11	40	40	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	244										
12	11	37	37	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	245										9
12	11	38	38	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	246										
12	11	39	39	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	247										
12	11	40	40	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	248										
13	12	41	41	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	249		drin-	nim-							
13	12	42	42	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	250		-nen	-met							
13	12	43	43	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	251		sind	an							
13	12	44	44	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	252		in	Schmach,							
13	12	41	41	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	253										
13	12	42	42	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	254										
13	12	85/2	85/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	255										
13	12	43	43	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	256										
13	12	87/2	87/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8	1/8	1	257										
13	12	44	44	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	258										
13	12	41	41	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	259										
13	12	83/2	83/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	260										
13	12	42	42	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	261										
13	12	43	43	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	262										
13	12	87/2	87/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	263										
13	12	44	44	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	264										
13	12	89/2	89/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	265										
13	12	41	41	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	266										
13	12	83/2	83/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	267										
13	12	42	42	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	268										
13	12	85/2	85/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	269										
13	12	43	43	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	270										
13	12	44	44	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	271										
13	12	89/2	89/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	272										
13	12	41	41	0.5	0	0	Chord	4/4	3	2	1/8	1/8	1	273										
13	12	83/2	83/2	0.5	1/8	1/8	Chord	4/4	3	2	1/8	1/8	1	274										
13	12	42	42	0.5	1/4	1/4	Chord	4/4	3	2	1/8	1/8	1	275										
13	12	85/2	85/2	0.5	3/8	3/8	Chord	4/4	3	2	1/8	1/8	1	276										
13	12	43	43	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	277										
13	12	44	44	0.5	3/4	3/4	Chord	4/4	3	2	1/8	1/8	1	278										
13	12	89/2	89/2	0.5	7/8	7/8	Chord	4/4	3	2	1/8	1/8	1	279										
14	13	45	45	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	280		ih-	Hohn							
14	13	46	46	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	281		-rem	und							
14	13	47	47	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	282		Land;	Spott,							
14	13	48	48	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	283		da	Angst,							
14	13	45	45	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	284										
14	13	46	46	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	285										
14	13	47	47	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	286										
14	13	48	48	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	287										
14	13	45	45	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	288										10
14	13	91/2	91/2	1.0	1/8	1/8	Chord	4/4	2	1	1/4	1/4	1	289										
