mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
1	1	0	0	0.0	0	0	Tempo	4/4	1	1	0					𝅘𝅥=79	79.0	𝅘𝅥	79.0	0.0	
1	1	0	0	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	0	Es						
1	1	1	1	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	1	wird						
1	1	2	2	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	2	schier						
1	1	3	3	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	3	der						
1	1	7/2	7/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	4							
1	1	0	0	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	5							
1	1	1	1	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	6							
1	1	2	2	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	7							
1	1	5/2	5/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8	1/8	1	8							
1	1	3	3	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	9							
1	1	0	0	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	10							
1	1	1	1	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	11							
1	1	3/2	3/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	12							
1	1	2	2	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	13							
1	1	3	3	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	14							
1	1	0	0	1.5	0	0	Chord	4/4	2	2	3/8	1/4	3/2	15							
1	1	3/2	3/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	16							
1	1	2	2	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	17							
1	1	3	3	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	18							
1	1	0	0	1.5	0	0	Chord	4/4	3	2	3/8	1/4	3/2	19							
1	1	3/2	3/2	0.5	3/8	3/8	Chord	4/4	3	2	1/8	1/8	1	20							
1	1	2	2	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	21							
1	1	3	3	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	22							
2	2	4	4	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	23	letz-						
2	2	5	5	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	24	-te						
2	2	6	6	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	25	Tag						
2	2	7	7	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	26	her-						
2	2	15/2	15/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	27							
2	2	4	4	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	28							
2	2	9/2	9/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	29							
2	2	5	5	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	30							
2	2	11/2	11/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	31							
2	2	6	6	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	32							
2	2	7	7	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	33							
2	2	15/2	15/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	34							
2	2	4	4	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	35							
2	2	5	5	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	36							
2	2	6	6	1.5	1/2	1/2	Chord	4/4	2	1	3/8	1/4	3/2	37							
2	2	15/2	15/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	38							
2	2	4	4	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	39							
2	2	9/2	9/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	40							
2	2	5	5	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	41							
2	2	6	6	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	42							
2	2	13/2	13/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	43							
2	2	7	7	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	44							
2	2	15/2	15/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	45							
2	2	4	4	0.5	0	0	Chord	4/4	3	2	1/8	1/8	1	46							
2	2	9/2	9/2	0.5	1/8	1/8	Chord	4/4	3	2	1/8	1/8	1	47							
2	2	5	5	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	48							
2	2	6	6	0.5	1/2	1/2	Chord	4/4	3	2	1/8	1/8	1	49							
2	2	13/2	13/2	0.5	5/8	5/8	Chord	4/4	3	2	1/8	1/8	1	50							
2	2	7	7	0.5	3/4	3/4	Chord	4/4	3	2	1/8	1/8	1	51							
2	2	15/2	15/2	0.5	7/8	7/8	Chord	4/4	3	2	1/8	1/8	1	52							
3	3	8	8	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	53	-kom-						
3	3	10	10	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	54	-men,						
3	3	8	8	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	55							0
3	3	17/2	17/2	0.25	1/8	1/8	Chord	4/4	1	2	1/16	1/16	1	56							0
3	3	35/4	35/4	0.25	3/16	3/16	Chord	4/4	1	2	1/16	1/16	1	57							0
3	3	9	9	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	58							
3	3	10	10	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	59							
3	3	8	8	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	60							1
3	3	17/2	17/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16	1/16	1	61							1
3	3	35/4	35/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	62							1
3	3	9	9	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	63							
3	3	10	10	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	64							
3	3	8	8	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	65							2
3	3	9	9	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	66							
3	3	10	10	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	67							
3	3	8	8	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	68							3
3	3	9	9	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	69							
3	3	10	10	2.0	1/2	1/2	Chord	4/4	3	2	1/2	1/2	1	70							
4	4	12	12	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	71	denn						
4	4	13	13	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	72	die						
4	4	14	14	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	73	Bos-						
4	4	15	15	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	74	-heit						
4	4	12	12	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	75							
4	4	13	13	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	76							
4	4	27/2	27/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	77							
4	4	14	14	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	78							
4	4	29/2	29/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8	1/8	1	79							
4	4	15	15	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	80							
4	4	31/2	31/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	81							
4	4	12	12	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	82							
4	4	13	13	0.75	1/4	1/4	Chord	4/4	2	1	3/16	1/8	3/2	83							
4	4	55/4	55/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	84							
4	4	14	14	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	85							
4	4	15	15	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	86							
4	4	12	12	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	87							
4	4	13	13	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	88							
4	4	14	14	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	89							
4	4	15	15	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	90							
4	4	12	12	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	91							
4	4	13	13	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	92							
4	4	14	14	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	93							
4	4	15	15	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	94							
5	5	16	16	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	95	hat						
5	5	17	17	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	96	sehr						
