mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
1	1	7/2	7/2	0.5	7/8	7/8	Chord	4/4	3	2	1/8	1/8	1	26								
2	2	4	4	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	27	Va-							
2	2	9/2	9/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	28								
2	2	5	5	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	29	-ter							
2	2	6	6	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	30	g' than,							
2	2	4	4	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	31								
2	2	9/2	9/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	32								
2	2	5	5	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	33								
2	2	6	6	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	34								
2	2	4	4	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	35								
2	2	9/2	9/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	36								
2	2	5	5	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	37								
2	2	6	6	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	38								
2	2	4	4	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	39								
2	2	9/2	9/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	40								
2	2	5	5	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	41								
2	2	6	6	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	42								
2	2	5	5	0.0	1/4	1/4	StaffText	4/4	2	3	0					Cont.						
2	2	5	5	0.5	1/4	1/4	Chord	4/4	2	3	1/8	1/8	1	43								
2	2	11/2	11/2	0.5	3/8	3/8	Chord	4/4	2	3	1/8	1/8	1	44								
2	2	4	4	0.5	0	0	Chord	4/4	3	2	1/8	1/8	1	45								
2	2	9/2	9/2	0.5	1/8	1/8	Chord	4/4	3	2	1/8	1/8	1	46								
2	2	6	6	2.0	1/2	1/2	Chord	4/4	3	2	1/2	1/2	1	47								
2	2	5	5	0.0	1/4	1/4	StaffText	4/4	3	3	0					Cont.						
2	2	5	5	0.5	1/4	1/4	Chord	4/4	3	3	1/8	1/8	1	48								
2	2	11/2	11/2	0.5	3/8	3/8	Chord	4/4	3	3	1/8	1/8	1	49								
3	3	8	8	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	50	Lob							
3	3	17/2	17/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	51								
3	3	9	9	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	52	sei							
3	3	10	10	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	53	Gott,							
3	3	11	11	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	54	sein' m							
3	3	8	8	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	55								
3	3	17/2	17/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	56								
3	3	9	9	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	57								
3	3	10	10	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	58								
3	3	11	11	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	59								
3	3	8	8	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	60								
3	3	17/2	17/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	61								
3	3	9	9	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	62								
3	3	19/2	19/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	63								
3	3	10	10	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	64								
3	3	21/2	21/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	65								
3	3	11	11	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	66								
3	3	23/2	23/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	67								
3	3	8	8	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	68								
3	3	9	9	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	69								
3	3	10	10	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	70								
3	3	21/2	21/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	71								
3	3	11	11	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	72								
3	3	8	8	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	73								
3	3	9	9	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	74								
3	3	10	10	0.5	1/2	1/2	Chord	4/4	3	2	1/8	1/8	1	75								
3	3	21/2	21/2	0.5	5/8	5/8	Chord	4/4	3	2	1/8	1/8	1	76								
3	3	11	11	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	77								
4	4	12	12	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	78	ein'-							
4	4	13	13	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	79	-gen							
4	4	14	14	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	80	Sohn,							
4	4	12	12	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	81								
4	4	13	13	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	82								0
4	4	27/2	27/2	0.25	3/8	3/8	Chord	4/4	1	2	1/16	1/16	1	83								0
4	4	55/4	55/4	0.25	7/16	7/16	Chord	4/4	1	2	1/16	1/16	1	84								
4	4	14	14	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	85								
4	4	12	12	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	86								
4	4	13	13	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	87								
4	4	27/2	27/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	88								
4	4	14	14	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	89								
4	4	12	12	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	90								
4	4	13	13	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	91								
4	4	14	14	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	92								
4	4	12	12	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	93								
4	4	13	13	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	94								
4	4	14	14	2.0	1/2	1/2	Chord	4/4	3	2	1/2	1/2	1	95								
5	5	16	16	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	96	Lob							
5	5	17	17	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	97	sei							
5	5	18	18	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	98	Gott,							
5	5	37/2	37/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	99								
5	5	19	19	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	100	dem							
5	5	16	16	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	101								
5	5	17	17	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	102								
5	5	18	18	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	103								
5	5	19	19	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	104								
5	5	16	16	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	105								
5	5	17	17	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	106								
5	5	35/2	35/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	107								
5	5	18	18	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	108								
5	5	19	19	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	109								
5	5	16	16	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	110								
5	5	33/2	33/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	111								
5	5	17	17	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	112								
5	5	18	18	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	113								
5	5	19	19	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	114								
5	5	39/2	39/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	115								
5	5	18	18	1.0	1/2	1/2	Chord	4/4	2	3	1/4	1/4	1	116								
5	5	19	19	0.5	3/4	3/4	Chord	4/4	2	3	1/8	1/8	1	117								
5	5	39/2	39/2	0.5	7/8	7/8	Chord	4/4	2	3	1/8	1/8	1	118								
5	5	16	16	0.5	0	0	Chord	4/4	3	2	1/8	1/8	1	119								
5	5	33/2	33/2	0.5	1/8	1/8	Chord	4/4	3	2	1/8	1/8	1	120								
5	5	17	17	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	121								
5	5	18	18	1.0	1/2	1/2	Chord	4/4	3	3	1/4	1/4	1	122								
5	5	19	19	0.5	3/4	3/4	Chord	4/4	3	3	1/8	1/8	1	123								
5	5	39/2	39/2	0.5	7/8	7/8	Chord	4/4	3	3	1/8	1/8	1	124								
6	6	20	20	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	125	heil-							
6	6	41/2	41/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	126								
6	6	21	21	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	127	-gen							
6	6	22	22	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	128	Geist,							
6	6	20	20	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	129								
6	6	41/2	41/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	130								
6	6	21	21	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	131								
6	6	22	22	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	132								
6	6	20	20	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	133								
6	6	21	21	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	134								
6	6	43/2	43/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	135								
6	6	22	22	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	136								
6	6	20	20	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	137								
6	6	41/2	41/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	138								
6	6	21	21	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	139								
6	6	22	22	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	140								
6	6	20	20	0.5	0	0	Chord	4/4	2	3	1/8	1/8	1	141								
6	6	41/2	41/2	0.5	1/8	1/8	Chord	4/4	2	3	1/8	1/8	1	142								
6	6	21	21	1.0	1/4	1/4	Chord	4/4	2	3	1/4	1/4	1	143								
6	6	22	22	2.0	1/2	1/2	Chord	4/4	3	2	1/2	1/2	1	144								
6	6	20	20	0.5	0	0	Chord	4/4	3	3	1/8	1/8	1	145								
6	6	41/2	41/2	0.5	1/8	1/8	Chord	4/4	3	3	1/8	1/8	1	146								
6	6	21	21	1.0	1/4	1/4	Chord	4/4	3	3	1/4	1/4	1	147								
7	7	24	24	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	148	im-							
7	7	25	25	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	149	-mer							
7	7	26	26	0.0	1/2	1/2	Tempo	4/4	1	1	0						𝅘𝅥=66	66.0	𝅘𝅥	66.0	0.0	
7	7	26	26	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	150	und							
7	7	27	27	0.0	3/4	3/4	Tempo	4/4	1	1	0						𝅘𝅥=65	65.0	𝅘𝅥	65.0	0.0	
7	7	27	27	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	151	in							
7	7	24	24	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	152								
7	7	49/2	49/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	153								
7	7	25	25	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	154								
7	7	26	26	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	155								
7	7	27	27	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	156								
7	7	24	24	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	157								
7	7	25	25	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	158								
7	7	26	26	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	159								
7	7	27	27	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	160								
7	7	24	24	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	161								
7	7	49/2	49/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	162								
7	7	25	25	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	163								
7	7	51/2	51/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	164								
7	7	26	26	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	165								
7	7	53/2	53/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	166								
7	7	27	27	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	167								
7	7	55/2	55/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	168								
7	7	24	24	0.5	0	0	Chord	4/4	3	2	1/8	1/8	1	169								
7	7	49/2	49/2	0.5	1/8	1/8	Chord	4/4	3	2	1/8	1/8	1	170								
7	7	25	25	0.5	1/4	1/4	Chord	4/4	3	2	1/8	1/8	1	171								
7	7	51/2	51/2	0.5	3/8	3/8	Chord	4/4	3	2	1/8	1/8	1	172								
7	7	26	26	0.5	1/2	1/2	Chord	4/4	3	2	1/8	1/8	1	173								
7	7	53/2	53/2	0.5	5/8	5/8	Chord	4/4	3	2	1/8	1/8	1	174								
7	7	27	27	0.5	3/4	3/4	Chord	4/4	3	2	1/8	1/8	1	175								
7	7	55/2	55/2	0.5	7/8	7/8	Chord	4/4	3	2	1/8	1/8	1	176								
8	8	28	28	0.0	0	0	Tempo	4/4	1	1	0						𝅘𝅥=63	63.0	𝅘𝅥	63.0	0.0	
8	8	28	28	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	177	E-							
8	8	57/2	57/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	178								
8	8	29	29	0.0	1/4	1/4	Tempo	4/4	1	1	0						𝅘𝅥=58	58.0	𝅘𝅥	58.0	0.0	
8	8	29	29	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	179	-wig-							
8	8	59/2	59/2	0.0	3/8	3/8	Tempo	4/4	1	1	0						𝅘𝅥=56	56.0	𝅘𝅥	56.0	0.0	
8	8	30	30	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	180	-keit.							
8	8	28	28	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	181								
8	8	57/2	57/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	182								
8	8	29	29	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	183								
8	8	30	30	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	184								
8	8	28	28	1.5	0	0	Chord	4/4	2	1	3/8	1/4	3/2	185								
8	8	59/2	59/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	186								
8	8	30	30	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	187								
8	8	28	28	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	188								1
8	8	57/2	57/2	0.25	1/8	1/8	Chord	4/4	2	2	1/16	1/16	1	189								1
8	8	115/4	115/4	0.25	3/16	3/16	Chord	4/4	2	2	1/16	1/16	1	190								
8	8	29	29	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	191								
8	8	30	30	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	192								
8	8	28	28	0.5	0	0	Chord	4/4	3	2	1/8	1/8	1	193								2
8	8	57/2	57/2	0.25	1/8	1/8	Chord	4/4	3	2	1/16	1/16	1	194								2
8	8	115/4	115/4	0.25	3/16	3/16	Chord	4/4	3	2	1/16	1/16	1	195								
8	8	29	29	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	196								
8	8	30	30	2.0	1/2	1/2	Chord	4/4	3	2	1/2	1/2	1	197								
