mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	lyrics_2	lyrics_3	lyrics_4	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
2	1	9/2	9/2	0.5	7/8	7/8	Chord	4/4	3	2	1/8	1/8	1	29										
3	2	5	5	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	30	kom-	nim-	rech-	soll						
3	2	6	6	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	31	-men	-mer-	-ten	zur						
3	2	7	7	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	32	her	-mehr,	Zeit,	Freud',						
3	2	8	8	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	33	von	sie	was	setzt						
3	2	5	5	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	34										
3	2	11/2	11/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	35										
3	2	6	6	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	36										
3	2	13/2	13/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	37										
3	2	7	7	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	38										
3	2	8	8	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	39										
3	2	5	5	0.25	0	0	Chord	4/4	2	1	1/16	1/16	1	40										0
3	2	21/4	21/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16	1/16	1	41										0
3	2	11/2	11/2	1.0	1/8	1/8	Chord	4/4	2	1	1/4	1/4	1	42										
3	2	13/2	13/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	43										
3	2	7	7	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	44										
3	2	8	8	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	45										
3	2	5	5	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	46										
3	2	6	6	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	47										
3	2	7	7	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	48										
3	2	8	8	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	49										
3	2	5	5	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	50										
3	2	6	6	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	51										
3	2	7	7	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	52										
3	2	8	8	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	53										
4	3	9	9	0.0	0	0	Tempo	4/4	1	1	0								𝅘𝅥=78	78.0	𝅘𝅥	78.0	0.0	
4	3	9	9	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	54	Gnad	mö-	Got-	Gott						
4	3	10	10	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	55	und	-gen	-tes	kein						
4	3	21/2	21/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	56										
4	3	11	11	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	57	lau-	nicht	Wort	g'wis-						
4	3	12	12	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	58	-ter	be-	zu-	-se						
4	3	9	9	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	59										
4	3	10	10	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	60										
4	3	21/2	21/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	61										
4	3	11	11	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	62										
4	3	12	12	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	63										
4	3	9	9	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	64										
4	3	10	10	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	65										
4	3	21/2	21/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	66										
4	3	11	11	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	67										
4	3	12	12	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	68										
4	3	9	9	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	69										
4	3	19/2	19/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	70										
4	3	10	10	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	71										
4	3	11	11	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	72										
4	3	12	12	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	73										
4	3	25/2	25/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	74										
4	3	9	9	0.5	0	0	Chord	4/4	3	2	1/8	1/8	1	75										
4	3	19/2	19/2	0.5	1/8	1/8	Chord	4/4	3	2	1/8	1/8	1	76										
4	3	10	10	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	77										
4	3	11	11	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	78										
4	3	12	12	0.5	3/4	3/4	Chord	4/4	3	2	1/8	1/8	1	79										
4	3	25/2	25/2	0.5	7/8	7/8	Chord	4/4	3	2	1/8	1/8	1	80										
5	4	13	13	0.0	0	0	Tempo	4/4	1	1	0								𝅘𝅥=76.3	76.0	𝅘𝅥	76.3	0.0	
5	4	13	13	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	81	Gü-	-hü-	-sa-	Ta-						1
5	4	14	14	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	82										
5	4	15	15	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	83	-te,	-ten.	-get;	-ge.						
5	4	13	13	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	84										
5	4	27/2	27/2	0.25	1/8	1/8	Chord	4/4	1	2	1/16	1/16	1	85										
5	4	55/4	55/4	0.25	3/16	3/16	Chord	4/4	1	2	1/16	1/16	1	86										
5	4	14	14	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	87										
5	4	15	15	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	88										
5	4	13	13	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	89										2
5	4	27/2	27/2	1.0	1/8	1/8	Chord	4/4	2	1	1/4	1/4	1	90										2
5	4	29/2	29/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	91										
5	4	15	15	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	92										
5	4	13	13	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	93										3
5	4	27/2	27/2	0.25	1/8	1/8	Chord	4/4	2	2	1/16	1/16	1	94										3
5	4	55/4	55/4	0.25	3/16	3/16	Chord	4/4	2	2	1/16	1/16	1	95										3
5	4	14	14	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	96										
5	4	15	15	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	97										
5	4	13	13	0.5	0	0	Chord	4/4	3	2	1/8	1/8	1	98										4
5	4	27/2	27/2	0.25	1/8	1/8	Chord	4/4	3	2	1/16	1/16	1	99										4
5	4	55/4	55/4	0.25	3/16	3/16	Chord	4/4	3	2	1/16	1/16	1	100										4
5	4	14	14	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	101										
5	4	15	15	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	102										
6	5	16	16	0.0	0	3/4	Tempo	4/4	1	1	0								𝅘𝅥=77.3	77.0	𝅘𝅥	77.3	0.0	
6	5	16	16	1.0	0	3/4	Chord	4/4	1	1	1/4	1/4	1	103		Der		Er						
6	5	16	16	0.5	0	3/4	Chord	4/4	1	2	1/8	1/8	1	104										
6	5	33/2	33/2	0.5	1/8	7/8	Chord	4/4	1	2	1/8	1/8	1	105										
6	5	16	16	1.0	0	3/4	Chord	4/4	2	1	1/4	1/4	1	106										
6	5	16	16	1.0	0	3/4	Chord	4/4	2	2	1/4	1/4	1	107										
6	5	16	16	1.0	0	3/4	Chord	4/4	3	2	1/4	1/4	1	108										
7	6	17	17	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	109		Glaub'		weiss						
7	6	18	18	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	110		sieht		wohl,						
7	6	19	19	0.0	1/2	1/2	Tempo	4/4	1	1	0								𝅘𝅥=77.7	78.0	𝅘𝅥	77.7	0.0	
7	6	19	19	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	111		Je-		wenn's						
7	6	20	20	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	112		-sum		am						
7	6	17	17	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	113										
7	6	35/2	35/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	114										
7	6	18	18	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	115										
7	6	19	19	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	116										
7	6	20	20	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	117										
7	6	17	17	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	118										
7	6	18	18	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	119										
7	6	19	19	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	120										
7	6	20	20	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	121										
7	6	17	17	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	122										
7	6	18	18	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	123										
7	6	37/2	37/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	124										
7	6	19	19	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	125										
7	6	20	20	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	126										
7	6	17	17	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	127										
7	6	18	18	0.5	1/4	1/4	Chord	4/4	3	2	1/8	1/8	1	128										
7	6	37/2	37/2	0.5	3/8	3/8	Chord	4/4	3	2	1/8	1/8	1	129										
7	6	19	19	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	130										
7	6	20	20	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	131										
8	7	21	21	0.0	0	0	Tempo	4/4	1	1	0								𝅘𝅥=78	78.0	𝅘𝅥	78.0	0.0	
8	7	21	21	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	132		Chri-		be-						
8	7	43/2	43/2	0.0	1/8	1/8	Tempo	4/4	1	1	0								𝅘𝅥=74	74.0	𝅘𝅥	74.0	0.0	
8	7	43/2	43/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	133										
8	7	22	22	0.0	1/4	1/4	Tempo	4/4	1	1	0								𝅘𝅥=76	76.0	𝅘𝅥	76.0	0.0	
8	7	22	22	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	134		-stum		-sten						
8	7	23	23	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	135		an,		ist,						
8	7	24	24	0.0	3/4	3/4	Tempo	4/4	1	1	0								𝅘𝅥=76.8	77.0	𝅘𝅥	76.8	0.0	
8	7	24	24	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	136		der		und						
8	7	21	21	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	137										
8	7	22	22	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	138										
8	7	23	23	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	139										
8	7	24	24	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	140										
8	7	21	21	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	141										
8	7	22	22	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	142										
8	7	23	23	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	143										
8	7	24	24	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	144										
8	7	21	21	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	145										
8	7	43/2	43/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	146										
8	7	22	22	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	147										
8	7	23	23	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	148										
8	7	24	24	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	149										
8	7	21	21	0.5	0	0	Chord	4/4	3	2	1/8	1/8	1	150										
8	7	43/2	43/2	0.5	1/8	1/8	Chord	4/4	3	2	1/8	1/8	1	151										
8	7	22	22	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	152										
8	7	23	23	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	153										
8	7	24	24	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	154										
9	8	25	25	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	155		hat	braucht							
9	8	26	26	0.0	1/4	1/4	Tempo	4/4	1	1	0								𝅘𝅥=77.3	77.0	𝅘𝅥	77.3	0.0	
9	8	26	26	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	156		g'nug	an							
9	8	27	27	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	157		für	uns							
9	8	28	28	0.0	3/4	3/4	Tempo	4/4	1	1	0								𝅘𝅥=76	76.0	𝅘𝅥	76.0	0.0	
9	8	28	28	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	158		uns	kein'							
9	8	57/2	57/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	159										
9	8	25	25	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	160										
9	8	51/2	51/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	161										
9	8	26	26	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	162										
9	8	27	27	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	163										
9	8	28	28	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	164										
9	8	57/2	57/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	165										
9	8	25	25	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	166										
9	8	26	26	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	167										
9	8	27	27	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	168										
9	8	28	28	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	169										
9	8	25	25	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	170										
9	8	26	26	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	171										
9	8	27	27	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	172										
9	8	55/2	55/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	173										
9	8	28	28	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	174										
9	8	25	25	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	175										
9	8	26	26	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	176										
9	8	27	27	0.5	1/2	1/2	Chord	4/4	3	2	1/8	1/8	1	177										
9	8	55/2	55/2	0.5	5/8	5/8	Chord	4/4	3	2	1/8	1/8	1	178										
9	8	28	28	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	179										
10	9	29	29	0.0	0	0	Tempo	4/4	1	1	0								𝅘𝅥=74	74.0	𝅘𝅥	74.0	0.0	
10	9	29	29	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	180		all'	ar-							
10	9	30	30	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	181		ge-	-ge							
10	9	31	31	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	182		-than,	List,							
10	9	32	32	0.0	3/4	3/4	Tempo	4/4	1	1	0								𝅘𝅥=74.4	74.0	𝅘𝅥	74.4	0.0	
10	9	32	32	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	183		er	des							
10	9	29	29	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	184										
10	9	30	30	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	185										
10	9	31	31	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	186										
10	9	32	32	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	187										
10	9	29	29	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	188										
10	9	30	30	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	189										
10	9	31	31	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	190										
10	9	32	32	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	191										
10	9	29	29	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	192										
10	9	30	30	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	193										
10	9	31	31	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	194										
10	9	32	32	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	195										
10	9	29	29	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	196										
10	9	30	30	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	197										
10	9	31	31	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	198										
10	9	32	32	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	199										
11	10	33	33	0.0	0	0	Tempo	4/4	1	1	0								𝅘𝅥=74	74.0	𝅘𝅥	74.0	0.0	
11	10	33	33	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	200		ist	soll'n							
11	10	34	34	0.0	1/4	1/4	Tempo	4/4	1	1	0								𝅘𝅥=75	75.0	𝅘𝅥	75.0	0.0	
11	10	34	34	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	201		der	wir							
11	10	35	35	0.0	1/2	1/2	Tempo	4/4	1	1	0								𝅘𝅥=74	74.0	𝅘𝅥	74.0	0.0	
11	10	35	35	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	202		Mitt-	ihm							
11	10	36	36	0.0	3/4	3/4	Tempo	4/4	1	1	0								𝅘𝅥=73	73.0	𝅘𝅥	73.0	0.0	
11	10	36	36	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	203		-ler	ver-							
11	10	33	33	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	204										
11	10	34	34	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	205										
11	10	35	35	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	206										
11	10	36	36	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	207										
11	10	33	33	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	208										
11	10	34	34	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	209										
11	10	35	35	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	210										
11	10	36	36	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	211										
11	10	73/2	73/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	212										
11	10	33	33	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	213										
11	10	34	34	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	214										
11	10	69/2	69/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	215										
11	10	35	35	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	216										
11	10	36	36	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	217										
11	10	33	33	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	218										
11	10	34	34	0.5	1/4	1/4	Chord	4/4	3	2	1/8	1/8	1	219										
11	10	69/2	69/2	0.5	3/8	3/8	Chord	4/4	3	2	1/8	1/8	1	220										
11	10	35	35	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	221										
11	10	36	36	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	222										
12	11	37	37	0.0	0	0	Tempo	4/4	1	1	0								𝅘𝅥=68.4	68.0	𝅘𝅥	68.4	0.0	
12	11	37	37	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	223		wor-	-trau-							5
12	11	38	38	0.0	1/4	1/4	Tempo	4/4	1	1	0								𝅘𝅥=66	66.0	𝅘𝅥	66.0	0.0	
12	11	38	38	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	224										
12	11	39	39	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	225		-den.	-en.							
12	11	37	37	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	226										6
12	11	38	38	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	227										
12	11	39	39	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	228										
12	11	37	37	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	229										
12	11	39	39	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	230										
12	11	37	37	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	231										7
12	11	38	38	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	232										
12	11	39	39	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	233										
12	11	37	37	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	234										8
12	11	38	38	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	235										
12	11	39	39	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	236										
