mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	lyrics_2	tempo	qpm	metronome_base	metronome_number	tempo_visible
2	1	11/2	11/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	27							
2	1	2	2	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	28							
2	1	3	3	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	29							
2	1	4	4	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	30							
2	1	5	5	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	31							
2	1	11/2	11/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	32							
2	1	2	2	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	33							
2	1	3	3	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	34							
2	1	4	4	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	35							
2	1	5	5	0.5	3/4	3/4	Chord	4/4	3	2	1/8	1/8	1	36							
2	1	11/2	11/2	0.5	7/8	7/8	Chord	4/4	3	2	1/8	1/8	1	37							
3	2	6	6	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	38	sehr,	Ehr'					
3	2	8	8	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	39	mei-	nicht					
3	2	17/2	17/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	40							
3	2	9	9	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	41	-ne	so					
3	2	6	6	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	42							
3	2	8	8	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	43							
3	2	9	9	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	44							
3	2	6	6	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	45							
3	2	8	8	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	46							
3	2	9	9	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	47							
3	2	6	6	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	48							
3	2	8	8	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	49							
3	2	17/2	17/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	50							
3	2	9	9	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	51							
3	2	6	6	2.0	0	0	Chord	4/4	3	2	1/2	1/2	1	52							
3	2	8	8	0.5	1/2	1/2	Chord	4/4	3	2	1/8	1/8	1	53							
3	2	17/2	17/2	0.5	5/8	5/8	Chord	4/4	3	2	1/8	1/8	1	54							
3	2	9	9	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	55							
4	3	10	10	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	56	See-	viel,					
4	3	11	11	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	57	-le,	wie					
4	3	12	12	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	58	sei	An-					
4	3	13	13	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	59	be-	-dern					
4	3	10	10	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	60							
4	3	11	11	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	61							
4	3	12	12	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	62							
4	3	13	13	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	63							
4	3	10	10	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	64							
4	3	21/2	21/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	65							
4	3	11	11	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	66							
4	3	12	12	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	67							
4	3	13	13	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	68							
4	3	10	10	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	69							
4	3	11	11	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	70							
4	3	23/2	23/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	71							
4	3	12	12	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	72							
4	3	13	13	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	73							
4	3	10	10	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	74							
4	3	11	11	0.5	1/4	1/4	Chord	4/4	3	2	1/8	1/8	1	75							
4	3	23/2	23/2	0.5	3/8	3/8	Chord	4/4	3	2	1/8	1/8	1	76							
4	3	12	12	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	77							
4	3	13	13	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	78							
5	4	14	14	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	79	-trübt,	gibt;					
5	4	14	14	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	80							
5	4	14	14	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	81							
5	4	14	14	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	82							
5	4	14	14	2.0	0	0	Chord	4/4	3	2	1/2	1/2	1	83							
6	4	16	16	1.0	0	1/2	Chord	4/4	1	1	1/4	1/4	1	84	nimm						
6	4	17	17	1.0	1/4	3/4	Chord	4/4	1	1	1/4	1/4	1	85	für-						
6	4	16	16	1.0	0	1/2	Chord	4/4	1	2	1/4	1/4	1	86							
6	4	17	17	1.0	1/4	3/4	Chord	4/4	1	2	1/4	1/4	1	87							
6	4	16	16	1.0	0	1/2	Chord	4/4	2	1	1/4	1/4	1	88							
6	4	17	17	1.0	1/4	3/4	Chord	4/4	2	1	1/4	1/4	1	89							
6	4	16	16	1.0	0	1/2	Chord	4/4	2	2	1/4	1/4	1	90							
6	4	17	17	1.0	1/4	3/4	Chord	4/4	2	2	1/4	1/4	1	91							
6	4	16	16	1.0	0	1/2	Chord	4/4	3	2	1/4	1/4	1	92							
6	4	17	17	1.0	1/4	3/4	Chord	4/4	3	2	1/4	1/4	1	93							
7	5	18	18	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	94	-lieb						
7	5	19	19	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	95	mit						
7	5	20	20	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	96	dei-						
7	5	21	21	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	97	-nem						
7	5	43/2	43/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	98							
7	5	18	18	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	99							
7	5	19	19	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	100							
7	5	20	20	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	101							
7	5	21	21	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	102							
7	5	18	18	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	103							
7	5	19	19	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	104							
7	5	20	20	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	105							
7	5	21	21	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	106							
7	5	18	18	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	107							
7	5	37/2	37/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	108							
7	5	19	19	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	109							
7	5	20	20	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	110							
7	5	21	21	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	111							
7	5	18	18	0.5	0	0	Chord	4/4	3	2	1/8	1/8	1	112							
7	5	37/2	37/2	0.5	1/8	1/8	Chord	4/4	3	2	1/8	1/8	1	113							
7	5	19	19	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	114							
7	5	20	20	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	115							
7	5	21	21	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	116							
8	6	22	22	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	117	Gott;						
8	6	24	24	0.0	1/2	1/2	Tempo	4/4	1	1	0						𝅘𝅥=70.3	70.0	𝅘𝅥	70.3	0.0
8	6	24	24	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	118	hast						
8	6	25	25	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	119	du						
8	6	51/2	51/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	120							
8	6	22	22	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	121							
8	6	24	24	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	122							
8	6	25	25	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	123							
8	6	22	22	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	124							
8	6	24	24	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	125							
8	6	25	25	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	126							
8	6	22	22	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	127							
8	6	24	24	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	128							
8	6	25	25	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	129							
8	6	22	22	2.0	0	0	Chord	4/4	3	2	1/2	1/2	1	130							
8	6	24	24	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	131							
8	6	25	25	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	132							
9	7	26	26	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	133	Gott,						
9	7	27	27	0.0	1/4	1/4	Tempo	4/4	1	1	0						𝅘𝅥=68	68.0	𝅘𝅥	68.0	0.0
9	7	27	27	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	134	so						
9	7	28	28	0.0	1/2	1/2	Tempo	4/4	1	1	0						𝅘𝅥=66	66.0	𝅘𝅥	66.0	0.0
9	7	28	28	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	135	hat's						
9	7	29	29	0.0	3/4	3/4	Tempo	4/4	1	1	0						𝅘𝅥=60	60.0	𝅘𝅥	60.0	0.0
9	7	29	29	0.75	3/4	3/4	Chord	4/4	1	1	3/16	1/8	3/2	136	nicht						
9	7	59/2	59/2	0.0	7/8	7/8	Tempo	4/4	1	1	0						𝅘𝅥=56	56.0	𝅘𝅥	56.0	0.0
9	7	119/4	119/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	137							
9	7	26	26	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	138							
9	7	27	27	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	139							
9	7	28	28	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	140							
9	7	29	29	0.75	3/4	3/4	Chord	4/4	1	2	3/16	1/8	3/2	141							
9	7	119/4	119/4	0.25	15/16	15/16	Chord	4/4	1	2	1/16	1/16	1	142							
9	7	26	26	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	143							
9	7	27	27	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	144							
9	7	28	28	1.5	1/2	1/2	Chord	4/4	2	1	3/8	1/4	3/2	145							
9	7	59/2	59/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	146							
9	7	26	26	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	147							
9	7	53/2	53/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	148							
9	7	27	27	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	149							
9	7	55/2	55/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	150							
9	7	28	28	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	151							
9	7	29	29	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	152							
9	7	26	26	0.5	0	0	Chord	4/4	3	2	1/8	1/8	1	153							
9	7	53/2	53/2	0.5	1/8	1/8	Chord	4/4	3	2	1/8	1/8	1	154							
9	7	27	27	0.5	1/4	1/4	Chord	4/4	3	2	1/8	1/8	1	155							
9	7	55/2	55/2	0.5	3/8	3/8	Chord	4/4	3	2	1/8	1/8	1	156							
9	7	28	28	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	157							
9	7	29	29	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	158							
10	8	30	30	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	159	Noth.						
10	8	30	30	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	160							
10	8	30	30	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	161							
10	8	30	30	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	162							
10	8	30	30	2.0	0	0	Chord	4/4	3	2	1/2	1/2	1	163							
