mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
3	2	5	5	0.5	0	0	Chord	4/4	3	2	1/8	1/8	1	59								
3	2	11/2	11/2	0.5	1/8	1/8	Chord	4/4	3	2	1/8	1/8	1	60								
3	2	7	7	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	61								
3	2	8	8	0.5	3/4	3/4	Chord	4/4	3	2	1/8	1/8	1	62								
3	2	17/2	17/2	0.5	7/8	7/8	Chord	4/4	3	2	1/8	1/8	1	63								
3	2	6	6	0.0	1/4	1/4	StaffText	4/4	3	3	0					Cont.						
3	2	6	6	0.5	1/4	1/4	Chord	4/4	3	3	1/8	1/8	1	64								
3	2	13/2	13/2	0.5	3/8	3/8	Chord	4/4	3	3	1/8	1/8	1	65								
4	3	9	9	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	66	lei-							
4	3	10	10	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	67	-tet							
4	3	11	11	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	68	Al-							
4	3	23/2	23/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	69								
4	3	12	12	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	70	-les,							
4	3	9	9	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	71								
4	3	10	10	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	72								
4	3	11	11	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	73								
4	3	12	12	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	74								
4	3	9	9	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	75								
4	3	10	10	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	76								
4	3	21/2	21/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	77								
4	3	11	11	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	78								
4	3	23/2	23/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	79								
4	3	12	12	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	80								
4	3	25/2	25/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	81								
4	3	9	9	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	82								
4	3	19/2	19/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	83								
4	3	10	10	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	84								
4	3	21/2	21/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	85								
4	3	11	11	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	86								
4	3	23/2	23/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	87								
4	3	12	12	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	88								
4	3	25/2	25/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	89								
4	3	9	9	0.5	0	0	Chord	4/4	3	2	1/8	1/8	1	90								
4	3	19/2	19/2	0.5	1/8	1/8	Chord	4/4	3	2	1/8	1/8	1	91								
4	3	10	10	0.5	1/4	1/4	Chord	4/4	3	2	1/8	1/8	1	92								
4	3	21/2	21/2	0.5	3/8	3/8	Chord	4/4	3	2	1/8	1/8	1	93								
4	3	11	11	0.5	1/2	1/2	Chord	4/4	3	2	1/8	1/8	1	94								
4	3	23/2	23/2	0.5	5/8	5/8	Chord	4/4	3	2	1/8	1/8	1	95								
4	3	12	12	0.5	3/4	3/4	Chord	4/4	3	2	1/8	1/8	1	96								
4	3	25/2	25/2	0.5	7/8	7/8	Chord	4/4	3	2	1/8	1/8	1	97								
5	4	13	13	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	98	was							
5	4	14	14	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	99	ihn							
5	4	15	15	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	100	liebt,							
5	4	16	16	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	101	auf							
5	4	33/2	33/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	102								
5	4	13	13	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	103								
5	4	27/2	27/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	104								
5	4	14	14	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	105								
5	4	29/2	29/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	106								
5	4	15	15	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	107								
5	4	16	16	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	108								
5	4	13	13	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	109								
5	4	27/2	27/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	110								
5	4	14	14	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	111								
5	4	29/2	29/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	112								
5	4	15	15	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	113								
5	4	16	16	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	114								
5	4	33/2	33/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	115								
5	4	13	13	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	116								
5	4	27/2	27/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	117								
5	4	14	14	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	118								
5	4	29/2	29/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	119								
5	4	15	15	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	120								
5	4	16	16	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	121								
5	4	13	13	0.5	0	0	Chord	4/4	3	2	1/8	1/8	1	122								
5	4	27/2	27/2	0.5	1/8	1/8	Chord	4/4	3	2	1/8	1/8	1	123								
5	4	14	14	0.5	1/4	1/4	Chord	4/4	3	2	1/8	1/8	1	124								
5	4	29/2	29/2	0.5	3/8	3/8	Chord	4/4	3	2	1/8	1/8	1	125								
5	4	15	15	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	126								
5	4	16	16	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	127								
6	5	17	17	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	128	wohl-							
6	5	18	18	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	129	-ge-							
6	5	19	19	1.5	1/2	1/2	Chord	4/4	1	1	3/8	1/4	3/2	130	-bahn-							0
6	5	41/2	41/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	131								0
6	5	17	17	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	132								
6	5	18	18	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	133								
6	5	37/2	37/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	134								
6	5	19	19	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	135								1
6	5	17	17	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	136								
6	5	35/2	35/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	137								
6	5	18	18	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	138								
6	5	19	19	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	139								2
6	5	20	20	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	140								2
6	5	41/2	41/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	141								2
6	5	17	17	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	142								
6	5	35/2	35/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	143								
6	5	18	18	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	144								
6	5	37/2	37/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	145								
6	5	19	19	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	146								3
6	5	39/2	39/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	147								3
6	5	20	20	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	148								3
6	5	41/2	41/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	149								3
6	5	17	17	0.5	0	0	Chord	4/4	3	2	1/8	1/8	1	150								
6	5	35/2	35/2	0.5	1/8	1/8	Chord	4/4	3	2	1/8	1/8	1	151								
6	5	18	18	0.5	1/4	1/4	Chord	4/4	3	2	1/8	1/8	1	152								
6	5	37/2	37/2	0.5	3/8	3/8	Chord	4/4	3	2	1/8	1/8	1	153								
6	5	19	19	0.5	1/2	1/2	Chord	4/4	3	2	1/8	1/8	1	154								4
6	5	39/2	39/2	0.5	5/8	5/8	Chord	4/4	3	2	1/8	1/8	1	155								4
6	5	20	20	0.5	3/4	3/4	Chord	4/4	3	2	1/8	1/8	1	156								4
6	5	41/2	41/2	0.5	7/8	7/8	Chord	4/4	3	2	1/8	1/8	1	157								4
7	6	21	21	0.0	0	0	Tempo	4/4	1	1	0						𝅘𝅥=72	72.0	𝅘𝅥	72.0	0.0	0
7	6	21	21	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	158								0
7	6	43/2	43/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	159								0
7	6	87/4	87/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	160								
7	6	22	22	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	161	-ten							
7	6	45/2	45/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	162								
7	6	23	23	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	163	We-							
7	6	24	24	0.0	3/4	3/4	Tempo	4/4	1	1	0						𝅘𝅥=74	74.0	𝅘𝅥	74.0	0.0	
7	6	21	21	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	164								
7	6	22	22	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	165								
7	6	23	23	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	166								5
7	6	24	24	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	167								
7	6	21	21	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	168								
7	6	22	22	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	169								
7	6	23	23	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	170								6
7	6	24	24	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	171								6
7	6	49/2	49/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	172								
7	6	21	21	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	173								3
7	6	43/2	43/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	174								
7	6	22	22	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	175								
7	6	45/2	45/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	176								
7	6	23	23	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	177								
7	6	47/2	47/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	178								
7	6	24	24	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	179								
7	6	24	24	0.5	3/4	3/4	Chord	4/4	2	3	1/8	1/8	1	180								
7	6	49/2	49/2	0.5	7/8	7/8	Chord	4/4	2	3	1/8	1/8	1	181								
7	6	21	21	0.5	0	0	Chord	4/4	3	2	1/8	1/8	1	182								4
7	6	43/2	43/2	0.5	1/8	1/8	Chord	4/4	3	2	1/8	1/8	1	183								
7	6	22	22	0.5	1/4	1/4	Chord	4/4	3	2	1/8	1/8	1	184								
7	6	45/2	45/2	0.5	3/8	3/8	Chord	4/4	3	2	1/8	1/8	1	185								
7	6	23	23	0.5	1/2	1/2	Chord	4/4	3	2	1/8	1/8	1	186								
7	6	47/2	47/2	0.5	5/8	5/8	Chord	4/4	3	2	1/8	1/8	1	187								
7	6	24	24	0.5	3/4	3/4	Chord	4/4	3	3	1/8	1/8	1	188								
7	6	49/2	49/2	0.5	7/8	7/8	Chord	4/4	3	3	1/8	1/8	1	189								
8	7	25	25	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	190	gen.							
8	7	26	26	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	191	Er							
8	7	27	27	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	192	setzt							
8	7	28	28	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	193	und							
8	7	25	25	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	194								
8	7	26	26	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	195								
8	7	27	27	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	196								
8	7	28	28	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	197								
8	7	57/2	57/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	198								
8	7	25	25	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	199								
8	7	26	26	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	200								
8	7	53/2	53/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	201								
8	7	27	27	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	202								
8	7	28	28	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	203								
8	7	25	25	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	204								
8	7	26	26	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	205								
8	7	53/2	53/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	206								
8	7	27	27	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	207								
8	7	55/2	55/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	208								
8	7	28	28	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	209								
8	7	57/2	57/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	210								
8	7	25	25	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	211								
8	7	26	26	0.5	1/4	1/4	Chord	4/4	3	2	1/8	1/8	1	212								
8	7	53/2	53/2	0.5	3/8	3/8	Chord	4/4	3	2	1/8	1/8	1	213								
8	7	27	27	0.5	1/2	1/2	Chord	4/4	3	2	1/8	1/8	1	214								
8	7	55/2	55/2	0.5	5/8	5/8	Chord	4/4	3	2	1/8	1/8	1	215								
8	7	28	28	0.5	3/4	3/4	Chord	4/4	3	2	1/8	1/8	1	216								
8	7	57/2	57/2	0.5	7/8	7/8	Chord	4/4	3	2	1/8	1/8	1	217								
9	8	29	29	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	218	rich-							
9	8	59/2	59/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	219								
9	8	30	30	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	220	-tet							
9	8	31	31	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	221	un-							
9	8	32	32	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	222	-sern							
9	8	29	29	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	223								
9	8	30	30	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	224								
9	8	31	31	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	225								
9	8	63/2	63/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8	1/8	1	226								
9	8	32	32	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	227								
9	8	29	29	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	228								
9	8	59/2	59/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	229								
9	8	30	30	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	230								
9	8	31	31	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	231								
9	8	63/2	63/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	232								
9	8	32	32	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	233								
9	8	65/2	65/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	234								
9	8	29	29	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	235								
9	8	59/2	59/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	236								
9	8	30	30	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	237								
9	8	61/2	61/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	238								
9	8	31	31	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	239								
9	8	63/2	63/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	240								
9	8	32	32	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	241								
9	8	65/2	65/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	242								
9	8	29	29	0.5	0	0	Chord	4/4	3	2	1/8	1/8	1	243								
9	8	59/2	59/2	0.5	1/8	1/8	Chord	4/4	3	2	1/8	1/8	1	244								
9	8	30	30	0.5	1/4	1/4	Chord	4/4	3	2	1/8	1/8	1	245								
9	8	61/2	61/2	0.5	3/8	3/8	Chord	4/4	3	2	1/8	1/8	1	246								
9	8	31	31	0.5	1/2	1/2	Chord	4/4	3	2	1/8	1/8	1	247								
9	8	63/2	63/2	0.5	5/8	5/8	Chord	4/4	3	2	1/8	1/8	1	248								
9	8	32	32	0.5	3/4	3/4	Chord	4/4	3	2	1/8	1/8	1	249								
9	8	65/2	65/2	0.5	7/8	7/8	Chord	4/4	3	2	1/8	1/8	1	250								
10	9	33	33	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	251	Fuss,							
10	9	34	34	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	252	dass							
10	9	69/2	69/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	253								
10	9	35	35	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	254	er							
10	9	36	36	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	255	nicht							
10	9	33	33	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	256								
10	9	34	34	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	257								
10	9	35	35	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	258								
10	9	36	36	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	259								
10	9	33	33	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	260								
10	9	34	34	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	261								
10	9	69/2	69/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	262								
10	9	35	35	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	263								
10	9	71/2	71/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	264								
10	9	36	36	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	265								
10	9	33	33	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	266								
10	9	34	34	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	267								
10	9	69/2	69/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	268								
10	9	35	35	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	269								
10	9	71/2	71/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	270								
10	9	36	36	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	271								
10	9	73/2	73/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	272								
10	9	33	33	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	273								
10	9	34	34	0.5	1/4	1/4	Chord	4/4	3	2	1/8	1/8	1	274								
10	9	69/2	69/2	0.5	3/8	3/8	Chord	4/4	3	2	1/8	1/8	1	275								
10	9	35	35	0.5	1/2	1/2	Chord	4/4	3	2	1/8	1/8	1	276								
10	9	71/2	71/2	0.5	5/8	5/8	Chord	4/4	3	2	1/8	1/8	1	277								
10	9	36	36	0.5	3/4	3/4	Chord	4/4	3	2	1/8	1/8	1	278								
10	9	73/2	73/2	0.5	7/8	7/8	Chord	4/4	3	2	1/8	1/8	1	279								
11	10	37	37	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	280	an-							
11	10	75/2	75/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	281								
11	10	38	38	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	282	-ders							
11	10	39	39	0.0	1/2	1/2	Tempo	4/4	1	1	0						𝅘𝅥=73	73.0	𝅘𝅥	73.0	0.0	
11	10	39	39	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	283	tre-							
11	10	40	40	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	284	-ten							
11	10	37	37	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	285								
11	10	75/2	75/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	286								
11	10	38	38	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	287								
11	10	39	39	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	288								
11	10	40	40	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	289								
