mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
5	4	16	16	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	68	dess							
5	4	13	13	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	69								
5	4	14	14	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	70								
5	4	15	15	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	71								
5	4	16	16	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	72								
5	4	13	13	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	73								
5	4	27/2	27/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	74								
5	4	14	14	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	75								
5	4	15	15	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	76								
5	4	16	16	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	77								
5	4	13	13	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	78								
5	4	14	14	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	79								
5	4	15	15	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	80								
5	4	16	16	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	81								
5	4	15	15	1.0	1/2	1/2	Chord	4/4	2	3	1/4	1/4	1	82								
5	4	13	13	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	83								
5	4	14	14	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	84								
5	4	16	16	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	85								
5	4	15	15	1.0	1/2	1/2	Chord	4/4	3	3	1/4	1/4	1	86								
6	5	17	17	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	87	freu'							
6	5	18	18	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	88	sich							
6	5	19	19	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	89	al-							
6	5	20	20	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	90	-le							
6	5	17	17	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	91								
6	5	35/2	35/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	92								
6	5	18	18	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	93								
6	5	19	19	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	94								
6	5	20	20	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	95								
6	5	17	17	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	96								
6	5	18	18	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	97								
6	5	19	19	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	98								
6	5	20	20	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	99								
6	5	41/2	41/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	100								
6	5	17	17	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	101								
6	5	18	18	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	102								
6	5	19	19	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	103								
6	5	39/2	39/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	104								
6	5	20	20	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	105								
6	5	17	17	1.0	0	0	Chord	4/4	2	3	1/4	1/4	1	106								
6	5	18	18	0.5	1/4	1/4	Chord	4/4	2	3	1/8	1/8	1	107								
6	5	37/2	37/2	0.5	3/8	3/8	Chord	4/4	2	3	1/8	1/8	1	108								
6	5	19	19	0.5	1/2	1/2	Chord	4/4	3	2	1/8	1/8	1	109								
6	5	39/2	39/2	0.5	5/8	5/8	Chord	4/4	3	2	1/8	1/8	1	110								
6	5	20	20	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	111								
6	5	17	17	1.0	0	0	Chord	4/4	3	3	1/4	1/4	1	112								
6	5	18	18	0.5	1/4	1/4	Chord	4/4	3	3	1/8	1/8	1	113								
6	5	37/2	37/2	0.5	3/8	3/8	Chord	4/4	3	3	1/8	1/8	1	114								
7	6	21	21	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	115	Chris-							
7	6	22	22	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	116	-ten-							
7	6	23	23	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	117	-heit							
7	6	24	24	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	118	und							
7	6	21	21	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	119								
7	6	43/2	43/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	120								
7	6	22	22	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	121								
7	6	23	23	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	122								
7	6	24	24	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	123								
7	6	21	21	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	124								
7	6	22	22	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	125								
7	6	45/2	45/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	126								
7	6	23	23	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	127								
7	6	24	24	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	128								
7	6	49/2	49/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	129								
7	6	21	21	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	130								
7	6	22	22	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	131								
7	6	23	23	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	132								
7	6	24	24	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	133								
7	6	49/2	49/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	134								
7	6	21	21	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	135								
7	6	22	22	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	136								
7	6	23	23	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	137								
7	6	24	24	0.5	3/4	3/4	Chord	4/4	3	2	1/8	1/8	1	138								
7	6	49/2	49/2	0.5	7/8	7/8	Chord	4/4	3	2	1/8	1/8	1	139								
8	7	25	25	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	140	dank							
8	7	26	26	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	141	ihn							
8	7	27	27	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	142	dess							
8	7	28	28	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	143	in							
8	7	25	25	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	144								
8	7	26	26	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	145								
8	7	53/2	53/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	146								
8	7	27	27	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	147								
8	7	28	28	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	148								
8	7	25	25	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	149								
8	7	51/2	51/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	150								
8	7	26	26	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	151								
8	7	27	27	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	152								
8	7	28	28	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	153								
8	7	25	25	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	154								
8	7	51/2	51/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	155								
8	7	26	26	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	156								
8	7	53/2	53/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	157								
8	7	27	27	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	158								
8	7	28	28	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	159								
8	7	25	25	0.5	0	0	Chord	4/4	3	2	1/8	1/8	1	160								
8	7	51/2	51/2	0.5	1/8	1/8	Chord	4/4	3	2	1/8	1/8	1	161								
8	7	26	26	0.5	1/4	1/4	Chord	4/4	3	2	1/8	1/8	1	162								
8	7	53/2	53/2	0.5	3/8	3/8	Chord	4/4	3	2	1/8	1/8	1	163								
8	7	27	27	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	164								
8	7	28	28	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	165								
9	8	29	29	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	166	E-							
9	8	30	30	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	167	-wig-							
9	8	31	31	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	168	-keit.							0
9	8	63/2	63/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	169								0
9	8	32	32	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	170								0
9	8	29	29	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	171								
9	8	30	30	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	172								
9	8	31	31	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	173								1
9	8	63/2	63/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8	1/8	1	174								1
9	8	32	32	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	175								1
9	8	29	29	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	176								
9	8	30	30	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	177								
9	8	31	31	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	178								2
9	8	32	32	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	179								2
9	8	29	29	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	180	E-							3
9	8	30	30	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	181								3
9	8	61/2	61/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	182								3
9	8	31	31	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	183								
9	8	32	32	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	184	-wig-							
9	8	65/2	65/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	185								
9	8	29	29	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	186	E-							4
9	8	30	30	0.5	1/4	1/4	Chord	4/4	3	2	1/8	1/8	1	187								4
9	8	61/2	61/2	0.5	3/8	3/8	Chord	4/4	3	2	1/8	1/8	1	188								4
9	8	31	31	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	189								
9	8	32	32	0.5	3/4	3/4	Chord	4/4	3	2	1/8	1/8	1	190	-wig-							
9	8	65/2	65/2	0.5	7/8	7/8	Chord	4/4	3	2	1/8	1/8	1	191								
10	9	33	33	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	192								
10	9	35	35	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	193	Ky-							
10	9	36	36	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	194	-rie-							
10	9	33	33	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	195								
10	9	34	34	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	196	Ky-							
10	9	35	35	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	197								
10	9	71/2	71/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8	1/8	1	198	-ri-							
10	9	36	36	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	199	-e							
10	9	33	33	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	200								
10	9	67/2	67/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	201	Ky-							
10	9	34	34	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	202								
10	9	69/2	69/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	203	-ri-							
10	9	35	35	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	204	-e-							
10	9	36	36	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	205	-e-							5
10	9	33	33	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	206	-keit.							
10	9	34	34	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	207	Ky-							
10	9	69/2	69/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	208	-ri-							
10	9	35	35	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	209	-e-							
10	9	36	36	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	210	e-							
10	9	73/2	73/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	211								
10	9	33	33	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	212	-keit.							
10	9	34	34	0.5	1/4	1/4	Chord	4/4	3	2	1/8	1/8	1	213	Ky-							
10	9	69/2	69/2	0.5	3/8	3/8	Chord	4/4	3	2	1/8	1/8	1	214	-ri-							
10	9	35	35	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	215	-e-							
10	9	36	36	0.5	3/4	3/4	Chord	4/4	3	2	1/8	1/8	1	216	e-							
10	9	73/2	73/2	0.5	7/8	7/8	Chord	4/4	3	2	1/8	1/8	1	217								
11	10	37	37	4.0	0	0	Chord	4/4	1	1	1	1	1	218	-leis!							
11	10	37	37	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	219								
11	10	38	38	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	220	e-							
11	10	77/2	77/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	221								
11	10	39	39	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	222	-leis!							
11	10	37	37	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	223								5
11	10	38	38	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	224								5
11	10	77/2	77/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	225								
11	10	39	39	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	226	-leis!							
11	10	37	37	4.0	0	0	Chord	4/4	2	2	1	1	1	227	-leis!							
11	10	37	37	2.0	0	0	Chord	4/4	2	3	1/2	1/2	1	228								
11	10	39	39	2.0	1/2	1/2	Chord	4/4	2	3	1/2	1/2	1	229								
11	10	37	37	2.0	0	0	Chord	4/4	3	3	1/2	1/2	1	230								
11	10	39	39	2.0	1/2	1/2	Chord	4/4	3	3	1/2	1/2	1	231								
