mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
2	1	3/2	3/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	21								
2	1	2	2	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	22								
2	1	3	3	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	23								
2	1	4	4	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	24								
2	1	9/2	9/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	25								
2	1	1	1	0.5	0	0	Chord	4/4	3	2	1/8	1/8	1	26								
2	1	3/2	3/2	0.5	1/8	1/8	Chord	4/4	3	2	1/8	1/8	1	27								
2	1	2	2	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	28								
2	1	3	3	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	29								
2	1	4	4	0.5	3/4	3/4	Chord	4/4	3	2	1/8	1/8	1	30								
2	1	9/2	9/2	0.5	7/8	7/8	Chord	4/4	3	2	1/8	1/8	1	31								
3	2	5	5	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	32	was							
3	2	6	6	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	33	hast							
3	2	7	7	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	34	du							
3	2	8	8	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	35	ver-							
3	2	5	5	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	36								
3	2	6	6	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	37								
3	2	7	7	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	38								
3	2	8	8	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	39								
3	2	5	5	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	40								
3	2	6	6	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	41								
3	2	7	7	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	42								
3	2	15/2	15/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	43								
3	2	8	8	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	44								
3	2	5	5	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	45								
3	2	6	6	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	46								
3	2	7	7	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	47								
3	2	8	8	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	48								
3	2	5	5	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	49								
3	2	6	6	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	50								
3	2	7	7	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	51								
3	2	8	8	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	52								
4	3	9	9	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	53	-broch-							0
4	3	10	10	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	54								
4	3	11	11	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	55	-en,							
4	3	12	12	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	56	dass							
4	3	9	9	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	57								
4	3	11	11	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	58								
4	3	12	12	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	59								
4	3	9	9	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	60								1
4	3	10	10	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	61								
4	3	11	11	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	62								
4	3	12	12	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	63								
4	3	9	9	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	64								2
4	3	10	10	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	65								
4	3	11	11	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	66								
4	3	12	12	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	67								
4	3	9	9	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	68								3
4	3	10	10	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	69								
4	3	11	11	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	70								
4	3	12	12	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	71								
5	4	13	13	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	72	man							
5	4	14	14	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	73	ein							
5	4	15	15	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	74	solch							
5	4	31/2	31/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	75								
5	4	16	16	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	76	hart							
5	4	13	13	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	77								
5	4	14	14	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	78								
5	4	15	15	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	79								
5	4	16	16	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	80								
5	4	33/2	33/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	81								
5	4	13	13	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	82								
5	4	14	14	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	83								
5	4	15	15	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	84								
5	4	31/2	31/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	85								
5	4	16	16	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	86								
5	4	33/2	33/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	87								
5	4	13	13	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	88								
5	4	14	14	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	89								
5	4	15	15	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	90								
5	4	16	16	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	91								
5	4	33/2	33/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	92								
5	4	13	13	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	93								
5	4	14	14	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	94								
5	4	15	15	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	95								
5	4	16	16	0.5	3/4	3/4	Chord	4/4	3	2	1/8	1/8	1	96								
5	4	33/2	33/2	0.5	7/8	7/8	Chord	4/4	3	2	1/8	1/8	1	97								
6	5	17	17	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	98	Ur-							
6	5	18	18	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	99	theil							
6	5	19	19	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	100	hat							
6	5	39/2	39/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	101								
6	5	20	20	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	102	ge-							
6	5	17	17	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	103								
6	5	18	18	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	104								
6	5	19	19	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	105								
6	5	20	20	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	106								
6	5	41/2	41/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	107								
6	5	17	17	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	108								
6	5	18	18	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	109								
6	5	19	19	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	110								
6	5	20	20	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	111								
6	5	17	17	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	112								
6	5	18	18	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	113								
6	5	19	19	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	114								
6	5	39/2	39/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	115								
6	5	20	20	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	116								
6	5	41/2	41/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	117								
6	5	17	17	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	118								
6	5	18	18	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	119								
6	5	19	19	0.5	1/2	1/2	Chord	4/4	3	2	1/8	1/8	1	120								
6	5	39/2	39/2	0.5	5/8	5/8	Chord	4/4	3	2	1/8	1/8	1	121								
6	5	20	20	0.5	3/4	3/4	Chord	4/4	3	2	1/8	1/8	1	122								
6	5	41/2	41/2	0.5	7/8	7/8	Chord	4/4	3	2	1/8	1/8	1	123								
7	6	21	21	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	124	-spro-							
7	6	23	23	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	125	-chen?							
7	6	24	24	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	126	Was							
7	6	21	21	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	127								4
7	6	22	22	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	128								4
7	6	45/2	45/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	129								
7	6	23	23	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	130								
7	6	24	24	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	131								
7	6	21	21	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	132								5
7	6	22	22	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	133								
7	6	23	23	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	134								
7	6	24	24	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	135								
7	6	49/2	49/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	136								
7	6	21	21	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	137								6
7	6	22	22	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	138								
7	6	23	23	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	139								
7	6	24	24	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	140								
7	6	21	21	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	141								7
7	6	22	22	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	142								
7	6	23	23	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	143								
7	6	24	24	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	144								
8	7	25	25	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	145	ist							
8	7	26	26	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	146	die							
8	7	27	27	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	147	Schuld,							
8	7	28	28	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	148	in							
8	7	57/2	57/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	149								
8	7	25	25	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	150								
8	7	26	26	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	151								
8	7	27	27	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	152								
8	7	28	28	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	153								
8	7	57/2	57/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	154								
8	7	25	25	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	155								
8	7	26	26	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	156								
8	7	53/2	53/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	157								
8	7	27	27	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	158								
8	7	55/2	55/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	159								
8	7	28	28	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	160								
8	7	25	25	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	161								
8	7	51/2	51/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	162								
8	7	26	26	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	163								
8	7	27	27	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	164								
8	7	28	28	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	165								
8	7	25	25	0.5	0	0	Chord	4/4	3	2	1/8	1/8	1	166								
8	7	51/2	51/2	0.5	1/8	1/8	Chord	4/4	3	2	1/8	1/8	1	167								
8	7	26	26	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	168								
8	7	27	27	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	169								
8	7	28	28	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	170								
9	8	29	29	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	171	was							
9	8	30	30	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	172	für							
9	8	31	31	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	173	Mis-							
9	8	32	32	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	174	-se-							
9	8	29	29	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	175								
9	8	30	30	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	176								
9	8	31	31	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	177								
9	8	32	32	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	178								
9	8	29	29	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	179								
9	8	30	30	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	180								
9	8	31	31	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	181								
9	8	32	32	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	182								
9	8	29	29	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	183								
9	8	59/2	59/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	184								
9	8	30	30	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	185								
9	8	61/2	61/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	186								
9	8	31	31	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	187								
9	8	63/2	63/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	188								
9	8	32	32	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	189								
9	8	65/2	65/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	190								
9	8	29	29	0.5	0	0	Chord	4/4	3	2	1/8	1/8	1	191								
9	8	59/2	59/2	0.5	1/8	1/8	Chord	4/4	3	2	1/8	1/8	1	192								
9	8	30	30	0.5	1/4	1/4	Chord	4/4	3	2	1/8	1/8	1	193								
9	8	61/2	61/2	0.5	3/8	3/8	Chord	4/4	3	2	1/8	1/8	1	194								
9	8	31	31	0.5	1/2	1/2	Chord	4/4	3	2	1/8	1/8	1	195								
9	8	63/2	63/2	0.5	5/8	5/8	Chord	4/4	3	2	1/8	1/8	1	196								
9	8	32	32	0.5	3/4	3/4	Chord	4/4	3	2	1/8	1/8	1	197								
9	8	65/2	65/2	0.5	7/8	7/8	Chord	4/4	3	2	1/8	1/8	1	198								
10	9	33	33	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	199	-tha-							
10	9	35	35	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	200	-ten							
10	9	36	36	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	201	bist							
10	9	33	33	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	202								8
10	9	67/2	67/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	203								8
10	9	34	34	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	204								
10	9	35	35	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	205								
10	9	36	36	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	206								
10	9	33	33	1.5	0	0	Chord	4/4	2	1	3/8	1/4	3/2	207								9
10	9	69/2	69/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	208								9
10	9	139/4	139/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	209								
10	9	35	35	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	210								
10	9	36	36	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	211								
10	9	33	33	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	212								
10	9	35	35	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	213								
10	9	36	36	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	214								
10	9	33	33	2.0	0	0	Chord	4/4	3	2	1/2	1/2	1	215								
10	9	35	35	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	216								
10	9	36	36	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	217								
11	10	37	37	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	218	du							
11	10	38	38	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	219	ge-							
11	10	39	39	0.0	1/2	1/2	Tempo	4/4	1	1	0						𝅘𝅥=66	66.0	𝅘𝅥	66.0	0.0	
11	10	39	39	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	220	-ra-							
11	10	37	37	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	221								
11	10	38	38	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	222								
11	10	39	39	1.5	1/2	1/2	Chord	4/4	1	2	3/8	1/4	3/2	223								10
11	10	81/2	81/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	224								
11	10	37	37	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	225								
11	10	75/2	75/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	226								
11	10	38	38	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	227								
11	10	39	39	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	228								11
11	10	40	40	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	229								
11	10	37	37	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	230								
11	10	38	38	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	231								
11	10	77/2	77/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	232								
11	10	39	39	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	233								
11	10	39	39	0.0	1/2	1/2	StaffText	4/4	2	3	0					Cont.						
11	10	39	39	1.0	1/2	1/2	Chord	4/4	2	3	1/4	1/4	1	234								12
11	10	40	40	1.0	3/4	3/4	Chord	4/4	2	3	1/4	1/4	1	235								
11	10	37	37	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	236								
11	10	38	38	0.5	1/4	1/4	Chord	4/4	3	2	1/8	1/8	1	237								
11	10	77/2	77/2	0.5	3/8	3/8	Chord	4/4	3	2	1/8	1/8	1	238								
11	10	39	39	0.0	1/2	1/2	StaffText	4/4	3	3	0					Cont.						
11	10	39	39	1.0	1/2	1/2	Chord	4/4	3	3	1/4	1/4	1	239								13
11	10	40	40	1.0	3/4	3/4	Chord	4/4	3	3	1/4	1/4	1	240								
12	11	41	41	3.0	0	0	Chord	4/4	1	1	3/4	1/2	3/2	241	-then?							
12	11	41	41	3.0	0	0	Chord	4/4	1	2	3/4	1/2	3/2	242								
12	11	41	41	3.0	0	0	Chord	4/4	2	1	3/4	1/2	3/2	243								
12	11	41	41	3.0	0	0	Chord	4/4	2	2	3/4	1/2	3/2	244								
12	11	41	41	3.0	0	0	Chord	4/4	2	3	3/4	1/2	3/2	245								
12	11	41	41	3.0	0	0	Chord	4/4	3	3	3/4	1/2	3/2	246								
