mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	lyrics_2	articulation	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
2	2	6	6	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	30									
2	2	4	4	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	31									1
2	2	5	5	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	32									1
2	2	11/2	11/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	33									
2	2	6	6	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	34									
2	2	4	4	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	35									2
2	2	5	5	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	36									
2	2	6	6	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	37									
2	2	4	4	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	38									3
2	2	5	5	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	39									
2	2	6	6	2.0	1/2	1/2	Chord	4/4	3	2	1/2	1/2	1	40									
3	3	8	8	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	41	bin	lass							
3	3	9	9	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	42	ich	den							
3	3	10	10	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	43	vor	Feind							
3	3	11	11	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	44	den	er-							
3	3	8	8	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	45									
3	3	17/2	17/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	46									
3	3	9	9	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	47									
3	3	10	10	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	48									
3	3	11	11	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	49									
3	3	8	8	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	50									
3	3	17/2	17/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	51									
3	3	9	9	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	52									
3	3	19/2	19/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	53									
3	3	10	10	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	54									
3	3	11	11	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	55									
3	3	23/2	23/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	56									
3	3	8	8	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	57									
3	3	9	9	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	58									
3	3	19/2	19/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	59									
3	3	10	10	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	60									
3	3	11	11	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	61									
3	3	23/2	23/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	62									
3	3	8	8	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	63									
3	3	9	9	0.5	1/4	1/4	Chord	4/4	3	2	1/8	1/8	1	64									
3	3	19/2	19/2	0.5	3/8	3/8	Chord	4/4	3	2	1/8	1/8	1	65									
3	3	10	10	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	66									
3	3	11	11	0.5	3/4	3/4	Chord	4/4	3	2	1/8	1/8	1	67									
3	3	23/2	23/2	0.5	7/8	7/8	Chord	4/4	3	2	1/8	1/8	1	68									
4	4	12	12	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	69	Stür-	-bit-							
4	4	13	13	0.0	1/4	1/4	Tempo	4/4	1	1	0							𝅘𝅥=62	62.0	𝅘𝅥	62.0	0.0	
4	4	14	14	0.0	1/2	1/2	Tempo	4/4	1	1	0							𝅘𝅥=64	64.0	𝅘𝅥	64.0	0.0	
4	4	14	14	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	70	-men	-tern,							
4	4	12	12	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	71									4
4	4	13	13	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	72									
4	4	14	14	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	73									
4	4	12	12	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	74									5
4	4	13	13	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	75									
4	4	14	14	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	76									
4	4	12	12	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	77									
4	4	25/2	25/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	78									
4	4	13	13	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	79									
4	4	14	14	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	80									
4	4	12	12	0.5	0	0	Chord	4/4	3	2	1/8	1/8	1	81									
4	4	25/2	25/2	0.5	1/8	1/8	Chord	4/4	3	2	1/8	1/8	1	82									
4	4	13	13	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	83									
4	4	14	14	2.0	1/2	1/2	Chord	4/4	3	2	1/2	1/2	1	84									
5	5	16	16	0.0	0	0	Tempo	4/4	1	1	0							𝅘𝅥=63.3	63.0	𝅘𝅥	63.3	0.0	
5	5	16	16	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	85	al-	mir							
5	5	17	17	0.0	1/4	1/4	Tempo	4/4	1	1	0							𝅘𝅥=62	62.0	𝅘𝅥	62.0	0.0	
5	5	17	17	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	86	-ler	steht							
5	5	18	18	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	87	Fein-	Je-							
5	5	19	19	0.0	3/4	3/4	Tempo	4/4	1	1	0							𝅘𝅥=60	60.0	𝅘𝅥	60.0	0.0	
5	5	19	19	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	88	-de	-sus							
5	5	16	16	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	89									
5	5	17	17	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	90									
5	5	18	18	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	91									
5	5	19	19	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	92									
5	5	39/2	39/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	93									
5	5	16	16	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	94									
5	5	17	17	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	95									
5	5	18	18	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	96									
5	5	19	19	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	97									
5	5	16	16	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	98									
5	5	33/2	33/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	99									
5	5	17	17	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	100									
5	5	18	18	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	101									
5	5	19	19	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	102									
5	5	16	16	0.5	0	0	Chord	4/4	3	2	1/8	1/8	1	103									
5	5	33/2	33/2	0.5	1/8	1/8	Chord	4/4	3	2	1/8	1/8	1	104									
5	5	17	17	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	105									
5	5	18	18	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	106									
5	5	19	19	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	107									
6	6	20	20	4.0	0	0	Chord	4/4	1	1	1	1	1	108	frei.	bei.							
6	6	20	20	4.0	0	0	Chord	4/4	1	2	1	1	1	109									
6	6	20	20	4.0	0	0	Chord	4/4	2	1	1	1	1	110									
6	6	20	20	4.0	0	0	Chord	4/4	2	2	1	1	1	111									
6	6	20	20	4.0	0	0	Chord	4/4	3	2	1	1	1	112									
7	7	24	24	0.0	0	0	Tempo	4/4	1	1	0							𝅘𝅥=63	63.0	𝅘𝅥	63.0	0.0	
7	7	24	24	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	113		Ob							
7	7	25	25	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	114		es							
7	7	26	26	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	115		jetzt							
7	7	27	27	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	116		gleich							
7	7	24	24	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	117									
7	7	25	25	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	118									
7	7	26	26	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	119									
7	7	27	27	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	120									
7	7	55/2	55/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	121									
7	7	24	24	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	122									
7	7	25	25	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	123									
7	7	51/2	51/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	124									
7	7	26	26	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	125									
7	7	53/2	53/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	126									
7	7	27	27	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	127									
7	7	24	24	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	128									
7	7	25	25	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	129									
7	7	26	26	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	130									
7	7	53/2	53/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	131									
7	7	27	27	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	132									
7	7	24	24	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	133									
7	7	25	25	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	134									
7	7	26	26	0.5	1/2	1/2	Chord	4/4	3	2	1/8	1/8	1	135									
7	7	53/2	53/2	0.5	5/8	5/8	Chord	4/4	3	2	1/8	1/8	1	136									
7	7	27	27	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	137									
8	8	28	28	0.0	0	0	Tempo	4/4	1	1	0							𝅘𝅥=62	62.0	𝅘𝅥	62.0	0.0	
8	8	28	28	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	138		kracht							
8	8	29	29	0.0	1/4	1/4	Tempo	4/4	1	1	0							𝅘𝅥=60	60.0	𝅘𝅥	60.0	0.0	
8	8	29	29	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	139		und							
8	8	30	30	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	140		blitzt,							
8	8	28	28	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	141									
8	8	29	29	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	142									
8	8	30	30	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	143									
8	8	28	28	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	144									
8	8	29	29	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	145									
8	8	59/2	59/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	146									
8	8	30	30	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	147									
8	8	28	28	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	148									
8	8	29	29	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	149									
8	8	30	30	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	150									
8	8	28	28	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	151									
8	8	29	29	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	152									
8	8	30	30	2.0	1/2	1/2	Chord	4/4	3	2	1/2	1/2	1	153									
9	9	32	32	0.0	0	0	Tempo	4/4	1	1	0							𝅘𝅥=64	64.0	𝅘𝅥	64.0	0.0	
9	9	32	32	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	154		ob-							
9	9	33	33	0.0	1/4	1/4	Tempo	4/4	1	1	0							𝅘𝅥=62	62.0	𝅘𝅥	62.0	0.0	
9	9	33	33	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	155		-gleich							
9	9	34	34	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	156		Sünd'							
9	9	35	35	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	157		und							
9	9	32	32	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	158									
9	9	33	33	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	159									
9	9	34	34	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	160									
9	9	35	35	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	161									
9	9	32	32	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	162									
9	9	33	33	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	163									
9	9	34	34	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	164									
9	9	35	35	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	165									
9	9	32	32	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	166									
9	9	33	33	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	167									
9	9	67/2	67/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	168									
9	9	34	34	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	169									
9	9	35	35	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	170									
9	9	71/2	71/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	171									
9	9	32	32	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	172									
9	9	33	33	0.5	1/4	1/4	Chord	4/4	3	2	1/8	1/8	1	173									
9	9	67/2	67/2	0.5	3/8	3/8	Chord	4/4	3	2	1/8	1/8	1	174									
9	9	34	34	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	175									
9	9	35	35	0.5	3/4	3/4	Chord	4/4	3	2	1/8	1/8	1	176									
9	9	71/2	71/2	0.5	7/8	7/8	Chord	4/4	3	2	1/8	1/8	1	177									
10	10	36	36	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	178		Höl-							
10	10	37	37	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	179		-le							
10	10	75/2	75/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	180									
10	10	38	38	0.0	1/2	1/2	Tempo	4/4	1	1	0							𝅘𝅥=58	58.0	𝅘𝅥	58.0	0.0	
10	10	38	38	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	181		schre-	ornamentTrill						
10	10	36	36	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	182									
10	10	37	37	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	183									
10	10	38	38	1.5	1/2	1/2	Chord	4/4	1	2	3/8	1/4	3/2	184									6
10	10	79/2	79/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	185									
10	10	36	36	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	186									
10	10	37	37	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	187									
10	10	38	38	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	188									7
10	10	39	39	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	189									
10	10	36	36	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	190									
10	10	37	37	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	191									
10	10	75/2	75/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	192									
10	10	38	38	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	193									
10	10	36	36	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	194									
10	10	37	37	0.5	1/4	1/4	Chord	4/4	3	2	1/8	1/8	1	195									
10	10	75/2	75/2	0.5	3/8	3/8	Chord	4/4	3	2	1/8	1/8	1	196									
10	10	38	38	2.0	1/2	1/2	Chord	4/4	3	2	1/2	1/2	1	197									
11	11	40	40	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	198		-cken:							
11	11	42	42	0.0	1/2	1/2	Tempo	4/4	1	1	0							𝅘𝅥=57.5	57.0	𝅘𝅥	57.5	0.0	
11	11	42	42	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	199		Je-							
11	11	43	43	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	200		-sus							
11	11	40	40	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	201									
11	11	42	42	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	202									
11	11	43	43	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	203									
11	11	87/2	87/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	204									
11	11	40	40	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	205									
11	11	42	42	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	206									
11	11	85/2	85/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	207									
11	11	43	43	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	208									
11	11	40	40	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	209									
11	11	42	42	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	210									
11	11	85/2	85/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	211									
11	11	43	43	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	212									
11	11	87/2	87/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	213									
11	11	40	40	2.0	0	0	Chord	4/4	3	2	1/2	1/2	1	214									
11	11	42	42	0.5	1/2	1/2	Chord	4/4	3	2	1/8	1/8	1	215									
11	11	85/2	85/2	0.5	5/8	5/8	Chord	4/4	3	2	1/8	1/8	1	216									
11	11	43	43	0.5	3/4	3/4	Chord	4/4	3	2	1/8	1/8	1	217									
11	11	87/2	87/2	0.5	7/8	7/8	Chord	4/4	3	2	1/8	1/8	1	218									
12	12	44	44	0.0	0	0	Tempo	4/4	1	1	0							𝅘𝅥=56	56.0	𝅘𝅥	56.0	0.0	
12	12	44	44	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	219		will							
12	12	45	45	0.0	1/4	1/4	Tempo	4/4	1	1	0							𝅘𝅥=53	53.0	𝅘𝅥	53.0	0.0	
12	12	45	45	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	220		mich							
12	12	46	46	0.0	1/2	1/2	Tempo	4/4	1	1	0							𝅘𝅥=50	50.0	𝅘𝅥	50.0	0.0	
12	12	46	46	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	221		de-							
12	12	47	47	0.0	3/4	3/4	Tempo	4/4	1	1	0							𝅘𝅥=41.8	42.0	𝅘𝅥	41.8	0.0	
12	12	95/2	95/2	0.0	7/8	7/8	Tempo	4/4	1	1	0							𝅘𝅥=40	40.0	𝅘𝅥	40.0	0.0	
12	12	44	44	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	222									
12	12	89/2	89/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	223									
12	12	45	45	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	224									
12	12	91/2	91/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	225									
12	12	46	46	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	226									8
12	12	47	47	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	227									
12	12	44	44	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	228									
12	12	45	45	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	229									
12	12	46	46	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	230									9
12	12	47	47	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	231									9
12	12	95/2	95/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	232									
12	12	44	44	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	233									
12	12	89/2	89/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	234									
12	12	45	45	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	235									
12	12	91/2	91/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	236									
12	12	46	46	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	237									
12	12	47	47	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	238									
12	12	44	44	0.5	0	0	Chord	4/4	3	2	1/8	1/8	1	239									
12	12	89/2	89/2	0.5	1/8	1/8	Chord	4/4	3	2	1/8	1/8	1	240									
12	12	45	45	0.5	1/4	1/4	Chord	4/4	3	2	1/8	1/8	1	241									
12	12	91/2	91/2	0.5	3/8	3/8	Chord	4/4	3	2	1/8	1/8	1	242									
12	12	46	46	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	243									
12	12	47	47	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	244									
13	13	48	48	4.0	0	0	Chord	4/4	1	1	1	1	1	245		-cken.							
13	13	48	48	4.0	0	0	Chord	4/4	1	2	1	1	1	246									
13	13	48	48	4.0	0	0	Chord	4/4	2	1	1	1	1	247									
13	13	48	48	4.0	0	0	Chord	4/4	2	2	1	1	1	248									
13	13	48	48	4.0	0	0	Chord	4/4	3	2	1	1	1	249									
