mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	lyrics_2	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
3	2	8	8	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	53									
3	2	5	5	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	54									
3	2	6	6	0.5	1/4	1/4	Chord	4/4	3	2	1/8	1/8	1	55									
3	2	13/2	13/2	0.5	3/8	3/8	Chord	4/4	3	2	1/8	1/8	1	56									
3	2	7	7	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	57									
3	2	8	8	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	58									
3	2	5	5	1.0	0	0	Chord	4/4	4	2	1/4	1/4	1	59									
3	2	6	6	0.5	1/4	1/4	Chord	4/4	4	2	1/8	1/8	1	60									
3	2	13/2	13/2	0.5	3/8	3/8	Chord	4/4	4	2	1/8	1/8	1	61									
3	2	7	7	1.0	1/2	1/2	Chord	4/4	4	2	1/4	1/4	1	62									
3	2	8	8	1.0	3/4	3/4	Chord	4/4	4	2	1/4	1/4	1	63									
4	3	9	9	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	64	dich	will							
4	3	19/2	19/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	65									
4	3	10	10	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	66	es	er's							
4	3	21/2	21/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	67									
4	3	11	11	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	68	nicht	nicht							
4	3	12	12	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	69	er-	ent-							
4	3	9	9	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	70									
4	3	10	10	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	71									
4	3	11	11	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	72									
4	3	12	12	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	73									
4	3	9	9	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	74									
4	3	19/2	19/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	75									
4	3	10	10	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	76									
4	3	11	11	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	77									
4	3	12	12	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	78									
4	3	9	9	1.5	0	0	Chord	4/4	2	2	3/8	1/4	3/2	79									
4	3	21/2	21/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	80									
4	3	11	11	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	81									
4	3	23/2	23/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	82									
4	3	12	12	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	83									
4	3	25/2	25/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	84									
4	3	9	9	1.5	0	0	Chord	4/4	3	2	3/8	1/4	3/2	85									
4	3	21/2	21/2	0.5	3/8	3/8	Chord	4/4	3	2	1/8	1/8	1	86									
4	3	11	11	0.5	1/2	1/2	Chord	4/4	3	2	1/8	1/8	1	87									
4	3	23/2	23/2	0.5	5/8	5/8	Chord	4/4	3	2	1/8	1/8	1	88									
4	3	12	12	0.5	3/4	3/4	Chord	4/4	3	2	1/8	1/8	1	89									
4	3	25/2	25/2	0.5	7/8	7/8	Chord	4/4	3	2	1/8	1/8	1	90									
4	3	9	9	1.5	0	0	Chord	4/4	4	2	3/8	1/4	3/2	91									
4	3	21/2	21/2	0.5	3/8	3/8	Chord	4/4	4	2	1/8	1/8	1	92									
4	3	11	11	0.5	1/2	1/2	Chord	4/4	4	2	1/8	1/8	1	93									
4	3	23/2	23/2	0.5	5/8	5/8	Chord	4/4	4	2	1/8	1/8	1	94									
4	3	12	12	0.5	3/4	3/4	Chord	4/4	4	2	1/8	1/8	1	95									
4	3	25/2	25/2	0.5	7/8	7/8	Chord	4/4	4	2	1/8	1/8	1	96									
5	4	13	13	0.0	0	0	Tempo	4/4	1	1	0							𝅘𝅥=74	74.0	𝅘𝅥	74.0	0.0	
5	4	13	13	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	97	-schre-	-de-							0
5	4	14	14	0.0	1/4	1/4	Tempo	4/4	1	1	0							𝅘𝅥=70	70.0	𝅘𝅥	70.0	0.0	
5	4	14	14	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	98									
5	4	15	15	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	99	-cken,	-cken;							
5	4	13	13	1.5	0	0	Chord	4/4	1	2	3/8	1/4	3/2	100									1
5	4	29/2	29/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	101									
5	4	15	15	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	102									
5	4	13	13	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	103									2
5	4	27/2	27/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	104									2
5	4	14	14	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	105									
5	4	15	15	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	106									
5	4	13	13	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	107									3
5	4	27/2	27/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	108									3
5	4	14	14	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	109									
5	4	15	15	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	110									
5	4	14	14	0.0	1/4	1/4	StaffText	4/4	2	3	0						Cont.						
5	4	14	14	1.0	1/4	1/4	Chord	4/4	2	3	1/4	1/4	1	111									
5	4	15	15	1.0	1/2	1/2	Chord	4/4	2	3	1/4	1/4	1	112									
5	4	13	13	0.5	0	0	Chord	4/4	3	2	1/8	1/8	1	113									
5	4	27/2	27/2	0.5	1/8	1/8	Chord	4/4	3	2	1/8	1/8	1	114									
5	4	14	14	0.0	1/4	1/4	StaffText	4/4	3	3	0						Cont.						
5	4	14	14	1.0	1/4	1/4	Chord	4/4	3	3	1/4	1/4	1	115									
5	4	15	15	1.0	1/2	1/2	Chord	4/4	3	3	1/4	1/4	1	116									
5	4	13	13	0.5	0	0	Chord	4/4	4	2	1/8	1/8	1	117									
5	4	27/2	27/2	0.5	1/8	1/8	Chord	4/4	4	2	1/8	1/8	1	118									
5	4	14	14	0.0	1/4	1/4	StaffText	4/4	4	3	0						Cont.						
5	4	14	14	1.0	1/4	1/4	Chord	4/4	4	3	1/4	1/4	1	119									
5	4	15	15	1.0	1/2	1/2	Chord	4/4	4	3	1/4	1/4	1	120									
6	5	16	16	0.0	0	3/4	Tempo	4/4	1	1	0							𝅘𝅥=75	75.0	𝅘𝅥	75.0	0.0	
6	5	16	16	1.0	0	3/4	Chord	4/4	1	1	1/4	1/4	1	121		sein							
6	5	16	16	0.5	0	3/4	Chord	4/4	1	2	1/8	1/8	1	122									
6	5	33/2	33/2	0.5	1/8	7/8	Chord	4/4	1	2	1/8	1/8	1	123									
6	5	16	16	1.0	0	3/4	Chord	4/4	2	1	1/4	1/4	1	124									
6	5	16	16	0.5	0	3/4	Chord	4/4	2	2	1/8	1/8	1	125									
6	5	33/2	33/2	0.5	1/8	7/8	Chord	4/4	2	2	1/8	1/8	1	126									
6	5	16	16	0.5	0	3/4	Chord	4/4	3	2	1/8	1/8	1	127									
6	5	33/2	33/2	0.5	1/8	7/8	Chord	4/4	3	2	1/8	1/8	1	128									
6	5	16	16	0.5	0	3/4	Chord	4/4	4	2	1/8	1/8	1	129									
6	5	33/2	33/2	0.5	1/8	7/8	Chord	4/4	4	2	1/8	1/8	1	130									
7	6	17	17	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	131		Wort							
7	6	18	18	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	132		lass							
7	6	19	19	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	133		dir							
7	6	20	20	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	134		ge-							
7	6	17	17	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	135									
7	6	35/2	35/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	136									
7	6	18	18	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	137									
7	6	19	19	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	138									
7	6	39/2	39/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8	1/8	1	139									
7	6	20	20	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	140									
7	6	17	17	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	141									
7	6	18	18	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	142									
7	6	37/2	37/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	143									
7	6	19	19	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	144									
7	6	20	20	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	145									
7	6	17	17	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	146									
7	6	18	18	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	147									
7	6	19	19	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	148									
7	6	39/2	39/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	149									
7	6	20	20	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	150									
7	6	41/2	41/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	151									
7	6	17	17	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	152									
7	6	18	18	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	153									
7	6	19	19	0.5	1/2	1/2	Chord	4/4	3	2	1/8	1/8	1	154									
7	6	39/2	39/2	0.5	5/8	5/8	Chord	4/4	3	2	1/8	1/8	1	155									
7	6	20	20	0.5	3/4	3/4	Chord	4/4	3	2	1/8	1/8	1	156									
7	6	41/2	41/2	0.5	7/8	7/8	Chord	4/4	3	2	1/8	1/8	1	157									
7	6	17	17	1.0	0	0	Chord	4/4	4	2	1/4	1/4	1	158									
7	6	18	18	1.0	1/4	1/4	Chord	4/4	4	2	1/4	1/4	1	159									
7	6	19	19	0.5	1/2	1/2	Chord	4/4	4	2	1/8	1/8	1	160									
7	6	39/2	39/2	0.5	5/8	5/8	Chord	4/4	4	2	1/8	1/8	1	161									
7	6	20	20	0.5	3/4	3/4	Chord	4/4	4	2	1/8	1/8	1	162									
7	6	41/2	41/2	0.5	7/8	7/8	Chord	4/4	4	2	1/8	1/8	1	163									
8	7	21	21	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	164		-wis-							
8	7	43/2	43/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	165									
8	7	22	22	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	166		-ser							
8	7	23	23	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	167		sein,							
8	7	24	24	0.0	3/4	3/4	Tempo	4/4	1	1	0							𝅘𝅥=74	74.0	𝅘𝅥	74.0	0.0	
8	7	24	24	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	168		und							
8	7	21	21	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	169									
8	7	43/2	43/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	170									
8	7	22	22	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	171									
8	7	23	23	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	172									
8	7	24	24	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	173									
8	7	49/2	49/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	174									
8	7	21	21	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	175									
8	7	22	22	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	176									
8	7	45/2	45/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	177									
8	7	23	23	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	178									
8	7	24	24	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	179									
8	7	21	21	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	180									
8	7	43/2	43/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	181									
8	7	22	22	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	182									
8	7	23	23	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	183									
8	7	24	24	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	184									
8	7	49/2	49/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	185									
8	7	21	21	0.5	0	0	Chord	4/4	3	2	1/8	1/8	1	186									
8	7	43/2	43/2	0.5	1/8	1/8	Chord	4/4	3	2	1/8	1/8	1	187									
8	7	22	22	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	188									
8	7	23	23	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	189									
8	7	24	24	0.5	3/4	3/4	Chord	4/4	3	2	1/8	1/8	1	190									
8	7	49/2	49/2	0.5	7/8	7/8	Chord	4/4	3	2	1/8	1/8	1	191									
8	7	21	21	0.5	0	0	Chord	4/4	4	2	1/8	1/8	1	192									
8	7	43/2	43/2	0.5	1/8	1/8	Chord	4/4	4	2	1/8	1/8	1	193									
8	7	22	22	1.0	1/4	1/4	Chord	4/4	4	2	1/4	1/4	1	194									
8	7	23	23	1.0	1/2	1/2	Chord	4/4	4	2	1/4	1/4	1	195									
8	7	24	24	0.5	3/4	3/4	Chord	4/4	4	2	1/8	1/8	1	196									
8	7	49/2	49/2	0.5	7/8	7/8	Chord	4/4	4	2	1/8	1/8	1	197									
9	8	25	25	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	198		ob							
9	8	26	26	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	199		dein							
9	8	27	27	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	200		Herz							
9	8	28	28	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	201		spräch							
9	8	57/2	57/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	202									
9	8	25	25	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	203									
9	8	51/2	51/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	204									
9	8	26	26	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	205									
9	8	53/2	53/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	206									
9	8	27	27	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	207									
9	8	55/2	55/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8	1/8	1	208									
9	8	28	28	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	209									
9	8	57/2	57/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	210									
9	8	25	25	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	211									
9	8	51/2	51/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	212									
9	8	26	26	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	213									
9	8	27	27	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	214									
9	8	55/2	55/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	215									
9	8	28	28	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	216									
9	8	57/2	57/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	217									
9	8	25	25	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	218									
9	8	51/2	51/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	219									
9	8	26	26	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	220									
9	8	27	27	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	221									
9	8	55/2	55/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	222									
9	8	28	28	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	223									
9	8	57/2	57/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	224									
9	8	25	25	0.5	0	0	Chord	4/4	3	2	1/8	1/8	1	225									
9	8	51/2	51/2	0.5	1/8	1/8	Chord	4/4	3	2	1/8	1/8	1	226									
9	8	26	26	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	227									
9	8	27	27	0.5	1/2	1/2	Chord	4/4	3	2	1/8	1/8	1	228									
9	8	55/2	55/2	0.5	5/8	5/8	Chord	4/4	3	2	1/8	1/8	1	229									
9	8	28	28	0.5	3/4	3/4	Chord	4/4	3	2	1/8	1/8	1	230									
9	8	57/2	57/2	0.5	7/8	7/8	Chord	4/4	3	2	1/8	1/8	1	231									
9	8	25	25	0.5	0	0	Chord	4/4	4	2	1/8	1/8	1	232									
9	8	51/2	51/2	0.5	1/8	1/8	Chord	4/4	4	2	1/8	1/8	1	233									
9	8	26	26	1.0	1/4	1/4	Chord	4/4	4	2	1/4	1/4	1	234									
9	8	27	27	0.5	1/2	1/2	Chord	4/4	4	2	1/8	1/8	1	235									
9	8	55/2	55/2	0.5	5/8	5/8	Chord	4/4	4	2	1/8	1/8	1	236									
9	8	28	28	0.5	3/4	3/4	Chord	4/4	4	2	1/8	1/8	1	237									
9	8	57/2	57/2	0.5	7/8	7/8	Chord	4/4	4	2	1/8	1/8	1	238									
10	9	29	29	0.0	0	0	Tempo	4/4	1	1	0							𝅘𝅥=73	73.0	𝅘𝅥	73.0	0.0	
10	9	29	29	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	239		lau-							
10	9	30	30	0.0	1/4	1/4	Tempo	4/4	1	1	0							𝅘𝅥=70	70.0	𝅘𝅥	70.0	0.0	
10	9	30	30	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	240		-ter							
10	9	31	31	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	241		Nein,							
10	9	32	32	0.0	3/4	3/4	Tempo	4/4	1	1	0							𝅘𝅥=71	71.0	𝅘𝅥	71.0	0.0	
10	9	32	32	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	242		so							
10	9	29	29	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	243									
10	9	59/2	59/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	244									
10	9	30	30	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	245									
10	9	61/2	61/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	246									
10	9	31	31	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	247									
10	9	63/2	63/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8	1/8	1	248									
10	9	32	32	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	249									
10	9	29	29	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	250									
10	9	59/2	59/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	251									
10	9	30	30	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	252									
10	9	31	31	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	253									
10	9	32	32	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	254									
10	9	29	29	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	255									
10	9	30	30	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	256									
10	9	31	31	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	257									
10	9	32	32	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	258									
10	9	65/2	65/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	259									
10	9	29	29	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	260									
10	9	30	30	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	261									
10	9	31	31	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	262									
10	9	32	32	0.5	3/4	3/4	Chord	4/4	3	2	1/8	1/8	1	263									
10	9	65/2	65/2	0.5	7/8	7/8	Chord	4/4	3	2	1/8	1/8	1	264									
10	9	29	29	1.0	0	0	Chord	4/4	4	2	1/4	1/4	1	265									
10	9	30	30	1.0	1/4	1/4	Chord	4/4	4	2	1/4	1/4	1	266									
10	9	31	31	1.0	1/2	1/2	Chord	4/4	4	2	1/4	1/4	1	267									
10	9	32	32	0.5	3/4	3/4	Chord	4/4	4	2	1/8	1/8	1	268									
10	9	65/2	65/2	0.5	7/8	7/8	Chord	4/4	4	2	1/8	1/8	1	269									
11	10	33	33	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	270		lass							
11	10	67/2	67/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	271									
11	10	34	34	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	272		doch							
11	10	35	35	0.0	1/2	1/2	Tempo	4/4	1	1	0							𝅘𝅥=70	70.0	𝅘𝅥	70.0	0.0	
11	10	35	35	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	273		dir							
11	10	36	36	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	274		nicht							
11	10	33	33	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	275									
11	10	67/2	67/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	276									
11	10	34	34	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	277									
11	10	69/2	69/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	278									
11	10	35	35	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	279									
11	10	71/2	71/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8	1/8	1	280									
11	10	36	36	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	281									
11	10	33	33	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	282									
