mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	lyrics_2	articulation	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
3	2	5	5	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	42									
3	2	6	6	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	43									
3	2	7	7	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	44									
3	2	8	8	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	45									
3	2	5	5	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	46									
3	2	11/2	11/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	47									
3	2	6	6	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	48									
3	2	7	7	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	49									
3	2	8	8	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	50									
3	2	5	5	0.5	0	0	Chord	4/4	3	2	1/8	1/8	1	51									
3	2	11/2	11/2	0.5	1/8	1/8	Chord	4/4	3	2	1/8	1/8	1	52									
3	2	6	6	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	53									
3	2	7	7	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	54									
3	2	8	8	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	55									
4	3	9	9	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	56	dich	will							
4	3	19/2	19/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	57									
4	3	10	10	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	58	es	er's							
4	3	21/2	21/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	59									
4	3	11	11	0.0	1/2	1/2	Tempo	4/4	1	1	0							𝅘𝅥=73	73.0	𝅘𝅥	73.0	0.0	
4	3	11	11	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	60	nicht	nicht							
4	3	12	12	0.0	3/4	3/4	Tempo	4/4	1	1	0							𝅘𝅥=72.8	73.0	𝅘𝅥	72.8	0.0	
4	3	12	12	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	61	er-	ent-							
4	3	9	9	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	62									
4	3	10	10	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	63									
4	3	11	11	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	64									
4	3	23/2	23/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8	1/8	1	65									
4	3	12	12	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	66									
4	3	25/2	25/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	67									
4	3	9	9	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	68									
4	3	19/2	19/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	69									
4	3	10	10	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	70									
4	3	21/2	21/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	71									
4	3	11	11	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	72									
4	3	12	12	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	73									
4	3	9	9	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	74									
4	3	10	10	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	75									
4	3	11	11	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	76									
4	3	23/2	23/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	77									
4	3	12	12	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	78									
4	3	9	9	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	79									
4	3	10	10	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	80									
4	3	11	11	0.5	1/2	1/2	Chord	4/4	3	2	1/8	1/8	1	81									
4	3	23/2	23/2	0.5	5/8	5/8	Chord	4/4	3	2	1/8	1/8	1	82									
4	3	12	12	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	83									
5	4	13	13	0.75	0	0	Chord	4/4	1	1	3/16	1/8	3/2	84	schre-	-de-							0
5	4	55/4	55/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	85									0
5	4	14	14	0.0	1/4	1/4	Tempo	4/4	1	1	0							𝅘𝅥=68	68.0	𝅘𝅥	68.0	0.0	
5	4	14	14	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	86			ornamentTrill						
5	4	15	15	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	87	-cken.	-cken;							
5	4	13	13	0.75	0	0	Chord	4/4	1	2	3/16	1/8	3/2	88									1
5	4	55/4	55/4	0.25	3/16	3/16	Chord	4/4	1	2	1/16	1/16	1	89									1
5	4	14	14	0.75	1/4	1/4	Chord	4/4	1	2	3/16	1/8	3/2	90									1
5	4	59/4	59/4	0.25	7/16	7/16	Chord	4/4	1	2	1/16	1/16	1	91									
5	4	15	15	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	92									
5	4	13	13	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	93									2
5	4	27/2	27/2	1.0	1/8	1/8	Chord	4/4	2	1	1/4	1/4	1	94									2
5	4	29/2	29/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	95									
5	4	15	15	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	96									
5	4	13	13	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	97									3
5	4	14	14	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	98									
5	4	15	15	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	99									
5	4	13	13	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	100									4
5	4	14	14	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	101									
5	4	15	15	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	102									
6	4	16	16	0.0	0	3/4	Tempo	4/4	1	1	0							𝅘𝅥=72.3	72.0	𝅘𝅥	72.3	0.0	
6	4	16	16	1.0	0	3/4	Chord	4/4	1	1	1/4	1/4	1	103	sein								
6	4	16	16	0.5	0	3/4	Chord	4/4	1	2	1/8	1/8	1	104									
6	4	33/2	33/2	0.5	1/8	7/8	Chord	4/4	1	2	1/8	1/8	1	105									
6	4	16	16	1.0	0	3/4	Chord	4/4	2	1	1/4	1/4	1	106									
6	4	16	16	0.5	0	3/4	Chord	4/4	2	2	1/8	1/8	1	107									
6	4	33/2	33/2	0.5	1/8	7/8	Chord	4/4	2	2	1/8	1/8	1	108									
6	4	16	16	0.5	0	3/4	Chord	4/4	3	2	1/8	1/8	1	109									
6	4	33/2	33/2	0.5	1/8	7/8	Chord	4/4	3	2	1/8	1/8	1	110									
7	5	17	17	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	111	Wort								
7	5	18	18	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	112	lass								
7	5	19	19	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	113	dir								
7	5	20	20	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	114	ge-								
7	5	17	17	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	115									
7	5	18	18	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	116									
7	5	19	19	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	117									
7	5	39/2	39/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8	1/8	1	118									
7	5	20	20	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	119									
7	5	41/2	41/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	120									
7	5	17	17	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	121									
7	5	35/2	35/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	122									
7	5	18	18	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	123									
7	5	19	19	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	124									
7	5	39/2	39/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	125									
7	5	20	20	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	126									
7	5	17	17	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	127									
7	5	18	18	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	128									
7	5	37/2	37/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	129									
7	5	19	19	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	130									
7	5	20	20	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	131									
7	5	41/2	41/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	132									
7	5	17	17	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	133									
7	5	18	18	0.5	1/4	1/4	Chord	4/4	3	2	1/8	1/8	1	134									
7	5	37/2	37/2	0.5	3/8	3/8	Chord	4/4	3	2	1/8	1/8	1	135									
7	5	19	19	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	136									
7	5	20	20	0.5	3/4	3/4	Chord	4/4	3	2	1/8	1/8	1	137									
7	5	41/2	41/2	0.5	7/8	7/8	Chord	4/4	3	2	1/8	1/8	1	138									
8	6	21	21	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	139	-wis-								
8	6	43/2	43/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	140									
8	6	22	22	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	141	-ser								
8	6	23	23	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	142	sein,								
8	6	24	24	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	143	und								
8	6	21	21	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	144									
8	6	43/2	43/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	145									
8	6	22	22	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	146									
8	6	45/2	45/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	147									
8	6	23	23	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	148									
8	6	24	24	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	149									
8	6	49/2	49/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	150									
8	6	21	21	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	151									
8	6	43/2	43/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	152									
8	6	22	22	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	153									
8	6	23	23	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	154									
8	6	24	24	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	155									
8	6	49/2	49/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	156									
8	6	21	21	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	157									
8	6	43/2	43/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	158									
8	6	22	22	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	159									
8	6	23	23	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	160									
8	6	24	24	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	161									
8	6	21	21	0.5	0	0	Chord	4/4	3	2	1/8	1/8	1	162									
8	6	43/2	43/2	0.5	1/8	1/8	Chord	4/4	3	2	1/8	1/8	1	163									
8	6	22	22	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	164									
8	6	23	23	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	165									
8	6	24	24	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	166									
9	7	25	25	0.0	0	0	Tempo	4/4	1	1	0							𝅘𝅥=73	73.0	𝅘𝅥	73.0	0.0	
9	7	25	25	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	167	ob								
9	7	26	26	0.0	1/4	1/4	Tempo	4/4	1	1	0							𝅘𝅥=72.5	72.0	𝅘𝅥	72.5	0.0	
9	7	26	26	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	168	dein								
9	7	27	27	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	169	Herz								
9	7	28	28	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	170	spräch								
9	7	57/2	57/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	171									
9	7	25	25	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	172									
9	7	51/2	51/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	173									
9	7	26	26	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	174									
9	7	53/2	53/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	175									
9	7	27	27	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	176									
9	7	28	28	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	177									
9	7	25	25	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	178									
9	7	26	26	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	179									
9	7	53/2	53/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	180									
9	7	27	27	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	181									
9	7	28	28	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	182									
9	7	25	25	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	183									
9	7	51/2	51/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	184									
9	7	26	26	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	185									
9	7	27	27	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	186									
9	7	55/2	55/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	187									
9	7	28	28	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	188									
9	7	25	25	0.5	0	0	Chord	4/4	3	2	1/8	1/8	1	189									
9	7	51/2	51/2	0.5	1/8	1/8	Chord	4/4	3	2	1/8	1/8	1	190									
9	7	26	26	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	191									
9	7	27	27	0.5	1/2	1/2	Chord	4/4	3	2	1/8	1/8	1	192									
9	7	55/2	55/2	0.5	5/8	5/8	Chord	4/4	3	2	1/8	1/8	1	193									
9	7	28	28	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	194									
10	8	29	29	0.0	0	0	Tempo	4/4	1	1	0							𝅘𝅥=71	71.0	𝅘𝅥	71.0	0.0	
10	8	29	29	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	195	lau-								
10	8	30	30	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	196	-ter								
10	8	31	31	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	197	Nein,								
10	8	32	32	0.0	3/4	3/4	Tempo	4/4	1	1	0							𝅘𝅥=70	70.0	𝅘𝅥	70.0	0.0	
10	8	32	32	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	198	so								
10	8	29	29	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	199									
10	8	30	30	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	200									
10	8	61/2	61/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	201									
10	8	31	31	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	202									
10	8	32	32	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	203									
10	8	29	29	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	204									
10	8	59/2	59/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	205									
10	8	30	30	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	206									
10	8	61/2	61/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	207									
10	8	31	31	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	208									
10	8	32	32	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	209									
10	8	29	29	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	210									
10	8	59/2	59/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	211									
10	8	30	30	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	212									
10	8	31	31	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	213									
10	8	32	32	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	214									
10	8	65/2	65/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	215									
10	8	29	29	0.5	0	0	Chord	4/4	3	2	1/8	1/8	1	216									
10	8	59/2	59/2	0.5	1/8	1/8	Chord	4/4	3	2	1/8	1/8	1	217									
10	8	30	30	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	218									
10	8	31	31	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	219									
10	8	32	32	0.5	3/4	3/4	Chord	4/4	3	2	1/8	1/8	1	220									
10	8	65/2	65/2	0.5	7/8	7/8	Chord	4/4	3	2	1/8	1/8	1	221									
11	9	33	33	0.0	0	0	Tempo	4/4	1	1	0							𝅘𝅥=72.5	72.0	𝅘𝅥	72.5	0.0	
11	9	33	33	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	222	lass								
11	9	67/2	67/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	223									
11	9	34	34	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	224	doch								
11	9	35	35	0.0	1/2	1/2	Tempo	4/4	1	1	0							𝅘𝅥=70	70.0	𝅘𝅥	70.0	0.0	
11	9	35	35	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	225	dir								
11	9	36	36	0.0	3/4	3/4	Tempo	4/4	1	1	0							𝅘𝅥=68	68.0	𝅘𝅥	68.0	0.0	
11	9	36	36	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	226	nicht								
11	9	33	33	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	227									
11	9	34	34	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	228									
11	9	35	35	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	229									
11	9	71/2	71/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8	1/8	1	230									
11	9	36	36	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	231									
11	9	33	33	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	232									
11	9	34	34	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	233									
11	9	69/2	69/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	234									
11	9	35	35	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	235									
11	9	71/2	71/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	236									
11	9	36	36	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	237									
11	9	33	33	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	238									
11	9	34	34	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	239									
11	9	69/2	69/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	240									
11	9	35	35	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	241									
11	9	36	36	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	242									
11	9	73/2	73/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	243									
11	9	33	33	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	244									
11	9	34	34	0.5	1/4	1/4	Chord	4/4	3	2	1/8	1/8	1	245									
11	9	69/2	69/2	0.5	3/8	3/8	Chord	4/4	3	2	1/8	1/8	1	246									
11	9	35	35	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	247									
11	9	36	36	0.5	3/4	3/4	Chord	4/4	3	2	1/8	1/8	1	248									
11	9	73/2	73/2	0.5	7/8	7/8	Chord	4/4	3	2	1/8	1/8	1	249									
12	10	37	37	0.0	0	0	Tempo	4/4	1	1	0							𝅘𝅥=66	66.0	𝅘𝅥	66.0	0.0	
12	10	37	37	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	250	grau-								5
12	10	38	38	0.0	1/4	1/4	Tempo	4/4	1	1	0							𝅘𝅥=60	60.0	𝅘𝅥	60.0	0.0	
12	10	38	38	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	251									
12	10	39	39	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	252	-en.								
12	10	37	37	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	253									6
12	10	38	38	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	254									6
12	10	77/2	77/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	255									
12	10	39	39	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	256									
12	10	37	37	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	257									7
12	10	75/2	75/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	258									7
12	10	38	38	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	259									
12	10	39	39	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	260									
12	10	37	37	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	261									8
12	10	38	38	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	262									
12	10	39	39	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	263									
12	10	37	37	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	264									9
12	10	38	38	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	265									
12	10	39	39	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	266									
