mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	lyrics_2	lyrics_3	lyrics_4	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
2	2	5	5	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	20											
2	2	3	3	1.5	0	0	Chord	3/4	2	1	3/8	1/4	3/2	21											
2	2	9/2	9/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	22											
2	2	5	5	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	23											
2	2	11/2	11/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	24											
2	2	3	3	1.5	0	0	Chord	3/4	2	2	3/8	1/4	3/2	25											
2	2	9/2	9/2	0.5	3/8	3/8	Chord	3/4	2	2	1/8	1/8	1	26											
2	2	5	5	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	27											
2	2	3	3	1.5	0	0	Chord	3/4	3	2	3/8	1/4	3/2	28											
2	2	9/2	9/2	0.5	3/8	3/8	Chord	3/4	3	2	1/8	1/8	1	29											
2	2	5	5	1.0	1/2	1/2	Chord	3/4	3	2	1/4	1/4	1	30											
3	3	6	6	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	31	An-	Näch-	mei-	im-							
3	3	7	7	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	32	ge-	-te	-nem	-mer							
3	3	15/2	15/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	33											
3	3	8	8	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	34	-sicht	muss	Ge-	und							
3	3	17/2	17/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	35											
3	3	6	6	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	36											
3	3	7	7	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	37											
3	3	8	8	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	38											
3	3	6	6	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	39											
3	3	7	7	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	40											
3	3	8	8	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	41											
3	3	6	6	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	42											
3	3	7	7	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	43											
3	3	8	8	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	44											
3	3	6	6	1.0	0	0	Chord	3/4	3	2	1/4	1/4	1	45											
3	3	7	7	1.0	1/4	1/4	Chord	3/4	3	2	1/4	1/4	1	46											
3	3	8	8	1.0	1/2	1/2	Chord	3/4	3	2	1/4	1/4	1	47											
4	4	9	9	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	48	gänz-	war-	-fal-	e-							
4	4	10	10	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	49	-lich	-ten	-len	-wig							
4	4	11	11	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	50	ver-	bis	und	ver-							
4	4	23/2	23/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	51											
4	4	9	9	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	52											
4	4	10	10	0.5	1/4	1/4	Chord	3/4	1	2	1/8	1/8	1	53											
4	4	21/2	21/2	0.5	3/8	3/8	Chord	3/4	1	2	1/8	1/8	1	54											
4	4	11	11	0.5	1/2	1/2	Chord	3/4	1	2	1/8	1/8	1	55											
4	4	23/2	23/2	0.5	5/8	5/8	Chord	3/4	1	2	1/8	1/8	1	56											
4	4	9	9	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	57											
4	4	10	10	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	58											
4	4	11	11	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	59											
4	4	9	9	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	60											
4	4	10	10	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	61											
4	4	11	11	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	62											
4	4	9	9	1.0	0	0	Chord	3/4	3	2	1/4	1/4	1	63											
4	4	10	10	1.0	1/4	1/4	Chord	3/4	3	2	1/4	1/4	1	64											
4	4	11	11	1.0	1/2	1/2	Chord	3/4	3	2	1/4	1/4	1	65											
5	5	12	12	0.0	0	0	Tempo	3/4	1	1	0									𝅘𝅥=76.1	76.0	𝅘𝅥	76.1	0.0	
5	5	12	12	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	66	-bor-	mor-	gläu-	-blei-							
5	5	13	13	0.0	1/4	1/4	Tempo	3/4	1	1	0									𝅘𝅥=72.3	72.0	𝅘𝅥	72.3	0.0	
5	5	14	14	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	67	-gen,	-gen?	-be,	-be,							
5	5	12	12	2.0	0	0	Chord	3/4	1	2	1/2	1/2	1	68											
5	5	14	14	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	69											
5	5	12	12	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	70											0
5	5	13	13	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	71											
5	5	14	14	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	72											
5	5	12	12	2.0	0	0	Chord	3/4	2	2	1/2	1/2	1	73											
5	5	14	14	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	74											
5	5	12	12	2.0	0	0	Chord	3/4	3	2	1/2	1/2	1	75											
5	5	14	14	1.0	1/2	1/2	Chord	3/4	3	2	1/4	1/4	1	76											
6	6	15	15	0.0	0	0	Tempo	3/4	1	1	0									𝅘𝅥=76.15	76.0	𝅘𝅥	76.15	0.0	
6	6	15	15	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	77	Wie	der									
6	6	16	16	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	78	hast	dich									
6	6	33/2	33/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	79											
6	6	17	17	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	80	du	er-									
6	6	35/2	35/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	81											
6	6	15	15	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	82											
6	6	16	16	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	83											
6	6	17	17	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	84											
6	6	15	15	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	85											
6	6	16	16	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	86											
6	6	17	17	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	87											
6	6	15	15	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	88											
6	6	16	16	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	89											
6	6	17	17	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	90											
6	6	15	15	1.0	0	0	Chord	3/4	3	2	1/4	1/4	1	91											
6	6	16	16	1.0	1/4	1/4	Chord	3/4	3	2	1/4	1/4	1	92											
6	6	17	17	1.0	1/2	1/2	Chord	3/4	3	2	1/4	1/4	1	93											
7	7	18	18	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	94	doch,	-götzt,									
7	7	18	18	2.0	0	0	Chord	3/4	1	2	1/2	1/2	1	95											
7	7	18	18	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	96											
7	7	18	18	2.0	0	0	Chord	3/4	2	2	1/2	1/2	1	97											
7	7	18	18	2.0	0	0	Chord	3/4	3	2	1/2	1/2	1	98											
8	8	21	21	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	99	Sü-	und									
8	8	22	22	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	100	-sses-	in									
8	8	23	23	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	101	-ter,	dem									
8	8	21	21	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	102											
8	8	22	22	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	103											
8	8	23	23	0.5	1/2	1/2	Chord	3/4	1	2	1/8	1/8	1	104											
8	8	47/2	47/2	0.5	5/8	5/8	Chord	3/4	1	2	1/8	1/8	1	105											
8	8	21	21	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	106											
8	8	22	22	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	107											
8	8	23	23	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	108											
8	8	21	21	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	109											
8	8	22	22	0.5	1/4	1/4	Chord	3/4	2	2	1/8	1/8	1	110											
8	8	45/2	45/2	0.5	3/8	3/8	Chord	3/4	2	2	1/8	1/8	1	111											
8	8	23	23	0.5	1/2	1/2	Chord	3/4	2	2	1/8	1/8	1	112											
8	8	47/2	47/2	0.5	5/8	5/8	Chord	3/4	2	2	1/8	1/8	1	113											
8	8	21	21	1.0	0	0	Chord	3/4	3	2	1/4	1/4	1	114											
8	8	22	22	0.5	1/4	1/4	Chord	3/4	3	2	1/8	1/8	1	115											
8	8	45/2	45/2	0.5	3/8	3/8	Chord	3/4	3	2	1/8	1/8	1	116											
8	8	23	23	0.5	1/2	1/2	Chord	3/4	3	2	1/8	1/8	1	117											
8	8	47/2	47/2	0.5	5/8	5/8	Chord	3/4	3	2	1/8	1/8	1	118											
9	9	24	24	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	119	mö-	Him-									
9	9	25	25	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	120	-gen	-mel									
9	9	51/2	51/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	121											
9	9	26	26	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	122	an-	ver-									
9	9	53/2	53/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	123											
9	9	24	24	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	124											
9	9	25	25	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	125											
9	9	26	26	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	126											
9	9	24	24	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	127											
9	9	25	25	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	128											
9	9	26	26	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	129											
9	9	24	24	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	130											
9	9	25	25	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	131											
9	9	26	26	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	132											
9	9	24	24	1.0	0	0	Chord	3/4	3	2	1/4	1/4	1	133											
9	9	25	25	1.0	1/4	1/4	Chord	3/4	3	2	1/4	1/4	1	134											
9	9	26	26	1.0	1/2	1/2	Chord	3/4	3	2	1/4	1/4	1	135											
10	10	27	27	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	136	-noch	-setzt									
10	10	27	27	2.0	0	0	Chord	3/4	1	2	1/2	1/2	1	137											
10	10	27	27	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	138											
10	10	27	27	2.0	0	0	Chord	3/4	2	2	1/2	1/2	1	139											
10	10	27	27	2.0	0	0	Chord	3/4	3	2	1/2	1/2	1	140											
11	11	30	30	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	141	brin-	aus									
11	11	31	31	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	142	-gen	dem									
11	11	32	32	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	143	die	ge-									
11	11	30	30	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	144											
11	11	31	31	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	145											
11	11	32	32	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	146											
11	11	30	30	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	147											
11	11	31	31	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	148											
11	11	63/2	63/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	149											
11	11	32	32	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	150											
11	11	30	30	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	151											
11	11	31	31	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	152											
11	11	32	32	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	153											
11	11	30	30	1.0	0	0	Chord	3/4	3	2	1/4	1/4	1	154											
11	11	31	31	1.0	1/4	1/4	Chord	3/4	3	2	1/4	1/4	1	155											
11	11	32	32	1.0	1/2	1/2	Chord	3/4	3	2	1/4	1/4	1	156											
12	12	33	33	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	157	trau-	-mar-									
12	12	34	34	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	158	-ri-	-ter-									
12	12	35	35	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	159	-gen	-ten									
12	12	71/2	71/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	160											
12	12	33	33	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	161											
12	12	34	34	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	162											
12	12	35	35	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	163											
12	12	33	33	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	164											
12	12	34	34	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	165											
12	12	35	35	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	166											
12	12	33	33	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	167											
12	12	34	34	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	168											
12	12	35	35	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	169											
12	12	33	33	1.0	0	0	Chord	3/4	3	2	1/4	1/4	1	170											
12	12	34	34	1.0	1/4	1/4	Chord	3/4	3	2	1/4	1/4	1	171											
12	12	35	35	1.0	1/2	1/2	Chord	3/4	3	2	1/4	1/4	1	172											
13	13	36	36	0.0	0	0	Tempo	3/4	1	1	0									𝅘𝅥=72	72.0	𝅘𝅥	72.0	0.0	
13	13	36	36	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	173	Sor-	Lei-									
13	13	75/2	75/2	0.0	3/8	3/8	Tempo	3/4	1	1	0									𝅘𝅥=66	66.0	𝅘𝅥	66.0	0.0	
13	13	38	38	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	174	-gen?	-be.									
13	13	36	36	1.5	0	0	Chord	3/4	1	2	3/8	1/4	3/2	175											
13	13	75/2	75/2	0.5	3/8	3/8	Chord	3/4	1	2	1/8	1/8	1	176											
13	13	38	38	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	177											
13	13	36	36	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	178											1
13	13	37	37	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	179											
13	13	38	38	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	180											
13	13	36	36	2.0	0	0	Chord	3/4	2	2	1/2	1/2	1	181											
13	13	38	38	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	182											
13	13	36	36	2.0	0	0	Chord	3/4	3	2	1/2	1/2	1	183											
13	13	38	38	1.0	1/2	1/2	Chord	3/4	3	2	1/4	1/4	1	184											
