mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	lyrics_2	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
4	3	25/2	25/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	76									
4	3	9	9	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	77									
4	3	10	10	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	78									
4	3	11	11	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	79									
4	3	12	12	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	80									
4	3	25/2	25/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	81									
4	3	9	9	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	82									
4	3	10	10	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	83									
4	3	11	11	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	84									
4	3	12	12	0.5	3/4	3/4	Chord	4/4	3	2	1/8	1/8	1	85									
4	3	25/2	25/2	0.5	7/8	7/8	Chord	4/4	3	2	1/8	1/8	1	86									
5	4	13	13	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	87	mir	frag'							
5	4	14	14	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	88	nicht	ich							
5	4	15	15	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	89	fern	nicht,							
5	4	16	16	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	90	mit	wenn							
5	4	13	13	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	91									
5	4	14	14	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	92									
5	4	15	15	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	93									
5	4	16	16	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	94									
5	4	33/2	33/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	95									
5	4	13	13	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	96									
5	4	14	14	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	97									
5	4	15	15	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	98									
5	4	16	16	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	99									
5	4	33/2	33/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	100									
5	4	13	13	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	101									
5	4	14	14	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	102									
5	4	15	15	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	103									
5	4	16	16	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	104									
5	4	13	13	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	105									
5	4	14	14	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	106									
5	4	15	15	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	107									
5	4	16	16	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	108									
6	5	17	17	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	109	dei-	ich							
6	5	18	18	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	110	-ner	Dich							
6	5	19	19	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	111	Hilf'	nur							
6	5	39/2	39/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	112									
6	5	20	20	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	113	und	kann							
6	5	17	17	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	114									
6	5	35/2	35/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	115									
6	5	18	18	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	116									
6	5	37/2	37/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	117									
6	5	19	19	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	118									
6	5	39/2	39/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8	1/8	1	119									
6	5	20	20	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	120									
6	5	41/2	41/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	121									
6	5	17	17	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	122									
6	5	35/2	35/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	123									
6	5	18	18	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	124									
6	5	37/2	37/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	125									
6	5	19	19	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	126									
6	5	20	20	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	127									
6	5	17	17	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	128									
6	5	18	18	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	129									
6	5	19	19	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	130									
6	5	20	20	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	131									
6	5	41/2	41/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	132									
6	5	17	17	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	133									
6	5	18	18	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	134									
6	5	19	19	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	135									
6	5	20	20	0.5	3/4	3/4	Chord	4/4	3	2	1/8	1/8	1	136									
6	5	41/2	41/2	0.5	7/8	7/8	Chord	4/4	3	2	1/8	1/8	1	137									
7	6	21	21	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	138	Gna-	ha-							0
7	6	43/2	43/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	139									0
7	6	22	22	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	140									
7	6	23	23	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	141	-den.	-ben.							
7	6	21	21	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	142									1
7	6	43/2	43/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	143									1
7	6	22	22	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	144									
7	6	23	23	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	145									
7	6	21	21	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	146									2
7	6	22	22	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	147									
7	6	23	23	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	148									
7	6	21	21	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	149									3
7	6	22	22	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	150									
7	6	23	23	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	151									
7	6	21	21	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	152									4
7	6	22	22	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	153									
7	6	23	23	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	154									
8	7	24	24	1.0	0	3/4	Chord	4/4	1	1	1/4	1/4	1	155		Herr,							
8	7	24	24	1.0	0	3/4	Chord	4/4	1	2	1/4	1/4	1	156									
8	7	24	24	0.5	0	3/4	Chord	4/4	2	1	1/8	1/8	1	157									
8	7	49/2	49/2	0.5	1/8	7/8	Chord	4/4	2	1	1/8	1/8	1	158									
8	7	24	24	0.5	0	3/4	Chord	4/4	2	2	1/8	1/8	1	159									
8	7	49/2	49/2	0.5	1/8	7/8	Chord	4/4	2	2	1/8	1/8	1	160									
8	7	24	24	0.5	0	3/4	Chord	4/4	3	2	1/8	1/8	1	161									
8	7	49/2	49/2	0.5	1/8	7/8	Chord	4/4	3	2	1/8	1/8	1	162									
9	8	25	25	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	163		wenn							
9	8	26	26	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	164		mir							
9	8	27	27	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	165		gleich							
9	8	28	28	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	166		mein							
9	8	57/2	57/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	167									
9	8	25	25	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	168									
9	8	51/2	51/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	169									
9	8	26	26	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	170									
9	8	53/2	53/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	171									
9	8	27	27	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	172									
9	8	28	28	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	173									
9	8	25	25	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	174									
9	8	26	26	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	175									
9	8	27	27	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	176									
9	8	55/2	55/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	177									
9	8	28	28	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	178									
9	8	25	25	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	179									
9	8	26	26	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	180									
9	8	27	27	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	181									
9	8	55/2	55/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	182									
9	8	28	28	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	183									
9	8	57/2	57/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	184									
9	8	25	25	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	185									
9	8	26	26	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	186									
9	8	27	27	0.5	1/2	1/2	Chord	4/4	3	2	1/8	1/8	1	187									
9	8	55/2	55/2	0.5	5/8	5/8	Chord	4/4	3	2	1/8	1/8	1	188									
9	8	28	28	0.5	3/4	3/4	Chord	4/4	3	2	1/8	1/8	1	189									
9	8	57/2	57/2	0.5	7/8	7/8	Chord	4/4	3	2	1/8	1/8	1	190									
10	9	29	29	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	191		Herz							
10	9	30	30	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	192		zer-							
10	9	31	31	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	193		-bricht,							
10	9	32	32	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	194		so							
10	9	29	29	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	195									
10	9	30	30	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	196									
10	9	31	31	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	197									
10	9	32	32	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	198									
10	9	29	29	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	199									
10	9	59/2	59/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	200									
10	9	30	30	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	201									
10	9	31	31	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	202									
10	9	32	32	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	203									
10	9	29	29	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	204									
10	9	59/2	59/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	205									
10	9	30	30	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	206									
10	9	61/2	61/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	207									
10	9	31	31	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	208									
10	9	32	32	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	209									
10	9	65/2	65/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	210									
10	9	29	29	0.5	0	0	Chord	4/4	3	2	1/8	1/8	1	211									
10	9	59/2	59/2	0.5	1/8	1/8	Chord	4/4	3	2	1/8	1/8	1	212									
10	9	30	30	0.5	1/4	1/4	Chord	4/4	3	2	1/8	1/8	1	213									
10	9	61/2	61/2	0.5	3/8	3/8	Chord	4/4	3	2	1/8	1/8	1	214									
10	9	31	31	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	215									
10	9	32	32	0.5	3/4	3/4	Chord	4/4	3	2	1/8	1/8	1	216									
10	9	65/2	65/2	0.5	7/8	7/8	Chord	4/4	3	2	1/8	1/8	1	217									
11	10	33	33	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	218		bist							
11	10	34	34	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	219		Du							
11	10	35	35	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	220		doch							
11	10	36	36	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	221		mein'							
11	10	73/2	73/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	222									
11	10	33	33	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	223									
11	10	34	34	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	224									
11	10	35	35	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	225									
11	10	36	36	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	226									
11	10	33	33	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	227									
11	10	34	34	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	228									
11	10	35	35	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	229									
11	10	36	36	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	230									
11	10	33	33	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	231									
11	10	67/2	67/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	232									
11	10	34	34	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	233									
11	10	69/2	69/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	234									
11	10	35	35	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	235									
11	10	36	36	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	236									
11	10	36	36	0.5	3/4	3/4	Chord	4/4	2	3	1/8	1/8	1	237									
11	10	73/2	73/2	0.5	7/8	7/8	Chord	4/4	2	3	1/8	1/8	1	238									
11	10	33	33	0.5	0	0	Chord	4/4	3	2	1/8	1/8	1	239									
11	10	67/2	67/2	0.5	1/8	1/8	Chord	4/4	3	2	1/8	1/8	1	240									
11	10	34	34	0.5	1/4	1/4	Chord	4/4	3	2	1/8	1/8	1	241									
11	10	69/2	69/2	0.5	3/8	3/8	Chord	4/4	3	2	1/8	1/8	1	242									
11	10	35	35	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	243									
11	10	36	36	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	244									
12	11	37	37	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	245		Zu-							
12	11	38	38	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	246		-ver-							
12	11	39	39	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	247		-sicht,							
12	11	40	40	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	248		mein							
12	11	37	37	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	249									
12	11	75/2	75/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	250									
12	11	38	38	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	251									
12	11	39	39	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	252									
12	11	40	40	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	253									
12	11	37	37	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	254									
12	11	38	38	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	255									
12	11	39	39	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	256									
12	11	40	40	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	257									
12	11	37	37	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	258									
12	11	75/2	75/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	259									
12	11	38	38	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	260									
12	11	77/2	77/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	261									
12	11	39	39	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	262									
12	11	40	40	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	263									
12	11	37	37	1.0	0	0	Chord	4/4	2	3	1/4	1/4	1	264									
12	11	37	37	0.5	0	0	Chord	4/4	3	2	1/8	1/8	1	265									
12	11	75/2	75/2	0.5	1/8	1/8	Chord	4/4	3	2	1/8	1/8	1	266									
12	11	38	38	0.5	1/4	1/4	Chord	4/4	3	2	1/8	1/8	1	267									
12	11	77/2	77/2	0.5	3/8	3/8	Chord	4/4	3	2	1/8	1/8	1	268									
12	11	39	39	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	269									
12	11	40	40	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	270									
13	12	41	41	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	271		Heil							
13	12	83/2	83/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	272									
13	12	42	42	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	273		und							
13	12	43	43	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	274		mei-							
13	12	87/2	87/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	275									
13	12	44	44	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	276		-nes							
13	12	41	41	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	277									
13	12	42	42	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	278									
13	12	43	43	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	279									
13	12	87/2	87/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8	1/8	1	280									
13	12	44	44	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	281									
13	12	41	41	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	282									
13	12	42	42	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	283									
13	12	43	43	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	284									
13	12	44	44	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	285									
13	12	89/2	89/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	286									
13	12	41	41	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	287									
13	12	42	42	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	288									
13	12	85/2	85/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	289									
13	12	43	43	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	290									
13	12	44	44	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	291									
