mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	lyrics_2	articulation	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
3	2	5	5	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	44									
3	2	6	6	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	45									
3	2	7	7	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	46									
3	2	8	8	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	47									
3	2	5	5	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	48									
3	2	6	6	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	49									
3	2	7	7	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	50									
3	2	8	8	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	51									
4	3	9	9	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	52	mich	mei-							
4	3	10	10	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	53	mit	-nen							
4	3	11	11	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	54	dei-	letz-							
4	3	12	12	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	55	-nen	-ten							
4	3	9	9	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	56									
4	3	10	10	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	57									
4	3	21/2	21/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	58									
4	3	11	11	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	59									
4	3	12	12	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	60									
4	3	25/2	25/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	61									
4	3	9	9	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	62									
4	3	10	10	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	63									
4	3	11	11	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	64									
4	3	23/2	23/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	65									
4	3	12	12	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	66									
4	3	25/2	25/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	67									
4	3	9	9	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	68									
4	3	19/2	19/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	69									
4	3	10	10	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	70									
4	3	21/2	21/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	71									
4	3	11	11	1.5	1/2	1/2	Chord	4/4	2	2	3/8	1/4	3/2	72									
4	3	25/2	25/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	73									
4	3	9	9	0.5	0	0	Chord	4/4	3	2	1/8	1/8	1	74									
4	3	19/2	19/2	0.5	1/8	1/8	Chord	4/4	3	2	1/8	1/8	1	75									
4	3	10	10	0.5	1/4	1/4	Chord	4/4	3	2	1/8	1/8	1	76									
4	3	21/2	21/2	0.5	3/8	3/8	Chord	4/4	3	2	1/8	1/8	1	77									
4	3	11	11	1.5	1/2	1/2	Chord	4/4	3	2	3/8	1/4	3/2	78									
4	3	25/2	25/2	0.5	7/8	7/8	Chord	4/4	3	2	1/8	1/8	1	79									
5	4	13	13	0.0	0	0	Tempo	4/4	1	1	0							𝅘𝅥=74.4	74.0	𝅘𝅥	74.4	0.0	
5	4	13	13	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	80	Wun-	Stun-							
5	4	15	15	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	81	-den;	-den;							
5	4	13	13	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	82									
5	4	15	15	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	83									
5	4	13	13	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	84									0
5	4	27/2	27/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	85									0
5	4	14	14	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	86									
5	4	15	15	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	87									
5	4	13	13	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	88									1
5	4	27/2	27/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	89									1
5	4	14	14	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	90									1
5	4	29/2	29/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	91									
5	4	15	15	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	92									
5	4	13	13	0.5	0	0	Chord	4/4	3	2	1/8	1/8	1	93									2
5	4	27/2	27/2	0.5	1/8	1/8	Chord	4/4	3	2	1/8	1/8	1	94									2
5	4	14	14	0.5	1/4	1/4	Chord	4/4	3	2	1/8	1/8	1	95									2
5	4	29/2	29/2	0.5	3/8	3/8	Chord	4/4	3	2	1/8	1/8	1	96									
5	4	15	15	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	97									
6	5	16	16	1.0	0	3/4	Chord	4/4	1	1	1/4	1/4	1	98	und								
6	5	16	16	1.0	0	3/4	Chord	4/4	1	2	1/4	1/4	1	99									
6	5	16	16	0.5	0	3/4	Chord	4/4	2	1	1/8	1/8	1	100									
6	5	33/2	33/2	0.5	1/8	7/8	Chord	4/4	2	1	1/8	1/8	1	101									
6	5	16	16	1.0	0	3/4	Chord	4/4	2	2	1/4	1/4	1	102									
6	5	16	16	1.0	0	3/4	Chord	4/4	3	2	1/4	1/4	1	103									
7	6	17	17	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	104	nimm								
7	6	18	18	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	105	mich								
7	6	19	19	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	106	einst,								
7	6	39/2	39/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	107									
7	6	20	20	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	108	wenn								
7	6	17	17	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	109									
7	6	35/2	35/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	110									
7	6	18	18	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	111									
7	6	37/2	37/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	112									
7	6	19	19	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	113									
7	6	39/2	39/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8	1/8	1	114									
7	6	20	20	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	115									
7	6	17	17	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	116									
7	6	18	18	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	117									
7	6	37/2	37/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	118									
7	6	19	19	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	119									
7	6	20	20	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	120									
7	6	17	17	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	121									
7	6	18	18	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	122									
7	6	19	19	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	123									
7	6	20	20	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	124									
7	6	41/2	41/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	125									
7	6	17	17	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	126									
7	6	18	18	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	127									
7	6	19	19	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	128									
7	6	20	20	0.5	3/4	3/4	Chord	4/4	3	2	1/8	1/8	1	129									
7	6	41/2	41/2	0.5	7/8	7/8	Chord	4/4	3	2	1/8	1/8	1	130									
8	7	21	21	0.0	0	0	Tempo	4/4	1	1	0							𝅘𝅥=73	73.0	𝅘𝅥	73.0	0.0	
8	7	21	21	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	131	dir's								
8	7	22	22	0.0	1/4	1/4	Tempo	4/4	1	1	0							𝅘𝅥=69	69.0	𝅘𝅥	69.0	0.0	
8	7	22	22	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	132	ge-								
8	7	23	23	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	133	-fällt								
8	7	24	24	0.0	3/4	3/4	Tempo	4/4	1	1	0							𝅘𝅥=74.4	74.0	𝅘𝅥	74.4	0.0	
8	7	24	24	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	134	im								
8	7	21	21	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	135									
8	7	22	22	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	136									
8	7	23	23	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	137									
8	7	24	24	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	138									
8	7	49/2	49/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	139									
8	7	21	21	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	140									
8	7	22	22	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	141									
8	7	45/2	45/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	142									
8	7	23	23	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	143									
8	7	24	24	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	144									
8	7	21	21	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	145									
8	7	43/2	43/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	146									
8	7	22	22	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	147									
8	7	23	23	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	148									
8	7	24	24	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	149									
8	7	21	21	0.5	0	0	Chord	4/4	3	2	1/8	1/8	1	150									
8	7	43/2	43/2	0.5	1/8	1/8	Chord	4/4	3	2	1/8	1/8	1	151									
8	7	22	22	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	152									
8	7	23	23	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	153									
8	7	24	24	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	154									
9	8	25	25	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	155	wah-								
9	8	26	26	0.0	1/4	1/4	Tempo	4/4	1	1	0							𝅘𝅥=74.6	75.0	𝅘𝅥	74.6	0.0	
9	8	26	26	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	156	-ren								
9	8	27	27	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	157	Glau-								
9	8	55/2	55/2	0.0	5/8	5/8	Tempo	4/4	1	1	0							𝅘𝅥=73	73.0	𝅘𝅥	73.0	0.0	
9	8	55/2	55/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	158									
9	8	28	28	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	159	-ben								
9	8	57/2	57/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	160									
9	8	25	25	1.5	0	0	Chord	4/4	1	2	3/8	1/4	3/2	161									
9	8	53/2	53/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	162									
9	8	27	27	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	163									
9	8	55/2	55/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8	1/8	1	164									
9	8	28	28	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	165									
9	8	25	25	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	166									
9	8	51/2	51/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	167									
9	8	26	26	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	168									
9	8	53/2	53/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	169									
9	8	27	27	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	170									
9	8	55/2	55/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	171									
9	8	28	28	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	172									
9	8	57/2	57/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	173									
9	8	25	25	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	174									
9	8	26	26	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	175									
9	8	53/2	53/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	176									
9	8	27	27	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	177									
9	8	28	28	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	178									
9	8	25	25	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	179									
9	8	26	26	0.5	1/4	1/4	Chord	4/4	3	2	1/8	1/8	1	180									
9	8	53/2	53/2	0.5	3/8	3/8	Chord	4/4	3	2	1/8	1/8	1	181									
9	8	27	27	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	182									
9	8	28	28	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	183									
10	9	29	29	0.0	0	0	Tempo	4/4	1	1	0							𝅘𝅥=72.5	72.0	𝅘𝅥	72.5	0.0	
10	9	29	29	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	184	von								
10	9	59/2	59/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	185									
10	9	30	30	0.0	1/4	1/4	Tempo	4/4	1	1	0							𝅘𝅥=69	69.0	𝅘𝅥	69.0	0.0	
10	9	30	30	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	186	der		ornamentTrill						
10	9	31	31	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	187	Welt								
10	9	32	32	0.0	3/4	3/4	Tempo	4/4	1	1	0							𝅘𝅥=70	70.0	𝅘𝅥	70.0	0.0	
10	9	32	32	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	188	zu								
10	9	29	29	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	189									
10	9	30	30	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	190									
10	9	61/2	61/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	191									
10	9	31	31	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	192									
10	9	32	32	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	193									
10	9	29	29	1.5	0	0	Chord	4/4	2	1	3/8	1/4	3/2	194									
10	9	61/2	61/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	195									
10	9	31	31	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	196									
10	9	32	32	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	197									
10	9	29	29	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	198									
10	9	59/2	59/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	199									
10	9	30	30	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	200									
10	9	61/2	61/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	201									
10	9	31	31	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	202									
10	9	32	32	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	203									
10	9	29	29	0.5	0	0	Chord	4/4	3	2	1/8	1/8	1	204									
10	9	59/2	59/2	0.5	1/8	1/8	Chord	4/4	3	2	1/8	1/8	1	205									
10	9	30	30	0.5	1/4	1/4	Chord	4/4	3	2	1/8	1/8	1	206									
10	9	61/2	61/2	0.5	3/8	3/8	Chord	4/4	3	2	1/8	1/8	1	207									
10	9	31	31	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	208									
10	9	32	32	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	209									
11	10	33	33	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	210	dei-								
11	10	34	34	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	211	-nen								
11	10	35	35	0.0	1/2	1/2	Tempo	4/4	1	1	0							𝅘𝅥=72	72.0	𝅘𝅥	72.0	0.0	
11	10	35	35	1.5	1/2	1/2	Chord	4/4	1	1	3/8	1/4	3/2	212	Aus-								3
11	10	36	36	0.0	3/4	3/4	Tempo	4/4	1	1	0							𝅘𝅥=70	70.0	𝅘𝅥	70.0	0.0	3
11	10	73/2	73/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	213									3
11	10	33	33	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	214									
11	10	67/2	67/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	215									
11	10	34	34	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	216									
11	10	69/2	69/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	217									
11	10	35	35	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	218									4
11	10	36	36	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	219									4
11	10	73/2	73/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	220									4
11	10	33	33	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	221									
11	10	67/2	67/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	222									
11	10	34	34	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	223									
11	10	35	35	1.5	1/2	1/2	Chord	4/4	2	1	3/8	1/4	3/2	224									5
11	10	73/2	73/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	225									5
11	10	33	33	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	226									
11	10	34	34	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	227									
11	10	35	35	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	228									6
11	10	36	36	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	229									6
11	10	73/2	73/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	230									6
11	10	33	33	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	231									
11	10	34	34	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	232									
11	10	35	35	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	233									7
11	10	36	36	0.5	3/4	3/4	Chord	4/4	3	2	1/8	1/8	1	234									7
11	10	73/2	73/2	0.5	7/8	7/8	Chord	4/4	3	2	1/8	1/8	1	235									7
12	11	37	37	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	236									
12	11	38	38	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	237	-er-								
12	11	39	39	0.0	1/2	1/2	Tempo	4/4	1	1	0							𝅘𝅥=66	66.0	𝅘𝅥	66.0	0.0	
12	11	39	39	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	238	-wähl-								
12	11	40	40	0.0	3/4	3/4	Tempo	4/4	1	1	0							𝅘𝅥=59	59.0	𝅘𝅥	59.0	0.0	
12	11	37	37	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	239									4
12	11	75/2	75/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	240									
12	11	38	38	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	241									
12	11	39	39	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	242									
12	11	37	37	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	243									
12	11	38	38	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	244									
12	11	77/2	77/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	245									
12	11	39	39	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	246									8
12	11	79/2	79/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	247									8
12	11	40	40	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	248									
12	11	37	37	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	249									6
12	11	75/2	75/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	250									
12	11	38	38	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	251									
12	11	39	39	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	252									9
12	11	40	40	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	253									
12	11	37	37	0.5	0	0	Chord	4/4	3	2	1/8	1/8	1	254									7
12	11	75/2	75/2	0.5	1/8	1/8	Chord	4/4	3	2	1/8	1/8	1	255									
12	11	38	38	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	256									
12	11	39	39	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	257									10
12	11	40	40	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	258									
13	12	41	41	3.0	0	0	Chord	4/4	1	1	3/4	1/2	3/2	259	-ten.								
13	12	41	41	3.0	0	0	Chord	4/4	1	2	3/4	1/2	3/2	260									
13	12	41	41	3.0	0	0	Chord	4/4	2	1	3/4	1/2	3/2	261									
13	12	41	41	3.0	0	0	Chord	4/4	2	2	3/4	1/2	3/2	262									
13	12	41	41	3.0	0	0	Chord	4/4	3	2	3/4	1/2	3/2	263									
