mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	lyrics_2	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
1	1	0	0	0.0	0	0	Tempo	4/4	1	1	0						𝅘𝅥=82	82.0	𝅘𝅥	82.0	0.0	
1	1	1	1	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	0	Herr,	al-						
1	1	2	2	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	1	wie	-lein						
1	1	3	3	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	2	du	zu						
1	1	1	1	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	3								
1	1	2	2	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	4								
1	1	3	3	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	5								
1	1	1	1	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	6								
1	1	2	2	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	7								
1	1	3	3	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	8								
1	1	1	1	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	9								
1	1	2	2	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	10								
1	1	3	3	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	11								
2	2	4	4	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	12	willst,	dir						
2	2	5	5	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	13	so	steht						
2	2	6	6	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	14	schick's	mein						
2	2	7	7	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	15	mit	Be-						
2	2	4	4	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	16								
2	2	5	5	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	17								
2	2	6	6	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	18								
2	2	7	7	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	19								
2	2	4	4	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	20								
2	2	5	5	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	21								
2	2	6	6	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	22								
2	2	7	7	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	23								
2	2	15/2	15/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	24								
2	2	4	4	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	25								
2	2	5	5	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	26								
2	2	6	6	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	27								
2	2	13/2	13/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	28								
2	2	7	7	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	29								
3	3	8	8	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	30	mir	-gehr,						
3	3	11	11	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	31	im	lass						
3	3	8	8	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	32								
3	3	11	11	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	33								
3	3	8	8	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	34								
3	3	11	11	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	35								
3	3	8	8	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	36								
3	3	11	11	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	37								
3	3	23/2	23/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	38								
4	4	12	12	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	39	Le-	mich,						
4	4	13	13	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	40	-ben	Herr,						
4	4	14	14	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	41	wie	nicht						
4	4	15	15	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	42	im	ver-						
4	4	31/2	31/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	43								
4	4	12	12	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	44								
4	4	25/2	25/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	45								
4	4	13	13	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	46								
4	4	27/2	27/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	47								
4	4	14	14	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	48								
4	4	15	15	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	49								
4	4	12	12	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	50								
4	4	13	13	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	51								
4	4	14	14	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	52								
4	4	15	15	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	53								
4	4	31/2	31/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	54								
4	4	12	12	1.5	0	0	Chord	4/4	2	2	3/8	1/4	3/2	55								
4	4	27/2	27/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	56								
4	4	14	14	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	57								
4	4	29/2	29/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	58								
4	4	15	15	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	59								
4	4	31/2	31/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	60								
5	5	16	16	0.0	0	0	Tempo	4/4	1	1	0						𝅘𝅥=80	80.0	𝅘𝅥	80.0	0.0	
5	5	16	16	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	61	Ster-	-der-						
5	5	18	18	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	62	-ben,	-ben.						
5	5	16	16	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	63								0
5	5	17	17	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	64								0
5	5	35/2	35/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	65								
5	5	18	18	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	66								
5	5	16	16	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	67								1
5	5	17	17	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	68								
5	5	18	18	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	69								
5	5	16	16	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	70								2
5	5	33/2	33/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	71								2
5	5	17	17	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	72								
5	5	18	18	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	73								
6	6	21	21	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	74	Er-							
6	6	22	22	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	75	-halt'							
6	6	45/2	45/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	76								
6	6	23	23	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	77	mich							
6	6	21	21	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	78								
6	6	22	22	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	79								
6	6	23	23	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	80								
6	6	47/2	47/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	81								
6	6	21	21	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	82								
6	6	22	22	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	83								
6	6	45/2	45/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	84								
6	6	23	23	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	85								
6	6	47/2	47/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	86								
6	6	21	21	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	87								
6	6	22	22	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	88								
6	6	23	23	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	89								
6	6	47/2	47/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	90								
7	7	24	24	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	91	nur							
7	7	49/2	49/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	92								
7	7	25	25	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	93	in							
7	7	26	26	0.0	1/2	1/2	Tempo	4/4	1	1	0						𝅘𝅥=77	77.0	𝅘𝅥	77.0	0.0	
7	7	26	26	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	94	dei-							
7	7	53/2	53/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	95								
7	7	27	27	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	96	-ner							
7	7	24	24	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	97								
7	7	25	25	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	98								
7	7	26	26	1.5	1/2	1/2	Chord	4/4	1	2	3/8	1/4	3/2	99								
7	7	55/2	55/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	100								
7	7	24	24	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	101								
7	7	25	25	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	102								
7	7	51/2	51/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	103								
7	7	26	26	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	104								
7	7	27	27	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	105								
7	7	55/2	55/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	106								
7	7	24	24	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	107								
7	7	25	25	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	108								
7	7	51/2	51/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	109								
7	7	26	26	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	110								
7	7	53/2	53/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	111								
7	7	27	27	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	112								
8	8	28	28	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	113	Huld,							
8	8	31	31	0.0	3/4	3/4	Tempo	4/4	1	1	0						𝅘𝅥=80	80.0	𝅘𝅥	80.0	0.0	
8	8	31	31	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	114	sonst							
8	8	28	28	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	115								
8	8	31	31	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	116								
8	8	28	28	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	117								
8	8	31	31	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	118								
8	8	28	28	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	119								
8	8	31	31	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	120								
9	9	32	32	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	121	wie							
9	9	33	33	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	122	du							
9	9	34	34	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	123	willst,							
9	9	35	35	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	124	gieb							
9	9	32	32	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	125								3
9	9	65/2	65/2	1.0	1/8	1/8	Chord	4/4	1	2	1/4	1/4	1	126								
9	9	67/2	67/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	127								
9	9	34	34	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	128								
9	9	69/2	69/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8	1/8	1	129								
9	9	35	35	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	130								
9	9	32	32	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	131								
9	9	33	33	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	132								
9	9	34	34	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	133								
9	9	69/2	69/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	134								
9	9	35	35	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	135								
9	9	71/2	71/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	136								
9	9	32	32	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	137								
9	9	65/2	65/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	138								
9	9	33	33	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	139								
9	9	34	34	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	140								
9	9	69/2	69/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	141								
9	9	35	35	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	142								
10	10	36	36	0.0	0	0	Tempo	4/4	1	1	0						𝅘𝅥=77	77.0	𝅘𝅥	77.0	0.0	
10	10	36	36	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	143	mir							
10	10	73/2	73/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	144								
10	10	37	37	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	145	Ge-							
10	10	38	38	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	146	-duld,							
10	10	36	36	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	147								
10	10	73/2	73/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	148								
10	10	37	37	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	149								
10	10	38	38	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	150								4
10	10	39	39	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	151								
10	10	36	36	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	152								
10	10	73/2	73/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	153								
10	10	37	37	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	154								
10	10	38	38	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	155								
10	10	36	36	1.5	0	0	Chord	4/4	2	2	3/8	1/4	3/2	156								
10	10	75/2	75/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	157								
10	10	38	38	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	158								
11	11	41	41	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	159	dein							
11	11	42	42	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	160	Will',							
11	11	43	43	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	161	der							
11	11	41	41	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	162								5
11	11	42	42	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	163								
11	11	85/2	85/2	0.25	5/8	5/8	Chord	4/4	1	2	1/16	1/16	1	164								
11	11	171/4	171/4	0.25	11/16	11/16	Chord	4/4	1	2	1/16	1/16	1	165								
11	11	43	43	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	166								6
11	11	41	41	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	167								
11	11	42	42	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	168								
11	11	43	43	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	169								7
11	11	87/2	87/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	170								7
11	11	175/4	175/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	171								
11	11	41	41	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	172								
11	11	42	42	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	173								
11	11	85/2	85/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	174								
11	11	43	43	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	175								
11	11	87/2	87/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	176								
12	12	44	44	0.0	0	0	Tempo	4/4	1	1	0						𝅘𝅥=76	76.0	𝅘𝅥	76.0	0.0	
12	12	44	44	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	177	ist							8
12	12	45	45	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	178	der							
12	12	46	46	0.0	1/2	1/2	Tempo	4/4	1	1	0						𝅘𝅥=75	75.0	𝅘𝅥	75.0	0.0	
12	12	46	46	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	179	be-							9
12	12	47	47	0.0	3/4	3/4	Tempo	4/4	1	1	0						𝅘𝅥=74	74.0	𝅘𝅥	74.0	0.0	
12	12	47	47	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	180								
12	12	44	44	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	181								6
12	12	89/2	89/2	0.25	1/8	1/8	Chord	4/4	1	2	1/16	1/16	1	182								6
12	12	179/4	179/4	0.25	3/16	3/16	Chord	4/4	1	2	1/16	1/16	1	183								
12	12	45	45	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	184								
12	12	46	46	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	185								
12	12	47	47	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	186								
12	12	44	44	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	187								
12	12	89/2	89/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	188								
12	12	45	45	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	189								
12	12	46	46	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	190								10
12	12	93/2	93/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	191								10
12	12	47	47	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	192								10
12	12	44	44	1.5	0	0	Chord	4/4	2	2	3/8	1/4	3/2	193								11
12	12	91/2	91/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	194								11
12	12	46	46	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	195								11
12	12	93/2	93/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	196								
12	12	47	47	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	197								
12	12	95/2	95/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	198								
13	13	48	48	0.0	0	0	Tempo	4/4	1	1	0						𝅘𝅥=72	72.0	𝅘𝅥	72.0	0.0	
13	13	48	48	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	199								
13	13	49	49	0.0	1/4	1/4	Tempo	4/4	1	1	0						𝅘𝅥=68	68.0	𝅘𝅥	68.0	0.0	
13	13	50	50	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	200	-ste.							
13	13	48	48	1.5	0	0	Chord	4/4	1	2	3/8	1/4	3/2	201								12
13	13	99/2	99/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	202								
13	13	50	50	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	203								
13	13	48	48	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	204								10
13	13	49	49	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	205								
13	13	50	50	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	206								
13	13	48	48	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	207								13
13	13	49	49	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	208								
13	13	50	50	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	209								
