mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
1	1	0	0	0.0	0	0	Tempo	4/4	1	1	0					𝅘𝅥=77.4	77.0	𝅘𝅥	77.4	0.0	
1	1	1	1	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	0	Lobt						
1	1	2	2	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	1	ihn						
1	1	3	3	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	2	mit						
1	1	1	1	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	3							
1	1	2	2	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	4							
1	1	3	3	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	5							
1	1	1	1	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	6							
1	1	2	2	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	7							
1	1	3	3	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	8							
1	1	1	1	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	9							
1	1	2	2	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	10							
1	1	3	3	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	11							
2	2	4	4	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	12	Herz						
2	2	5	5	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	13	und						
2	2	6	6	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	14	Mun-						
2	2	4	4	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	15							
2	2	5	5	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	16							
2	2	6	6	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	17							0
2	2	7	7	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	18							
2	2	4	4	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	19							
2	2	5	5	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	20							
2	2	6	6	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	21							1
2	2	7	7	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	22							
2	2	4	4	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	23							
2	2	5	5	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	24							
2	2	6	6	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	25							2
2	2	7	7	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	26							
3	3	8	8	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	27	-de,						
3	3	9	9	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	28	welch's						
3	3	10	10	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	29	er						
3	3	11	11	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	30	uns						
3	3	8	8	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	31							
3	3	9	9	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	32							
3	3	10	10	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	33							
3	3	11	11	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	34							
3	3	8	8	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	35							
3	3	9	9	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	36							
3	3	10	10	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	37							
3	3	11	11	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	38							
3	3	8	8	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	39							
3	3	9	9	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	40							
3	3	10	10	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	41							
3	3	11	11	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	42							
4	4	12	12	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	43	bei-						
4	4	13	13	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	44	-des						
4	4	14	14	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	45	schenkt,						
4	4	12	12	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	46							
4	4	13	13	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	47							
4	4	14	14	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	48							
4	4	12	12	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	49							
4	4	13	13	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	50							
4	4	14	14	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	51							
4	4	12	12	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	52							
4	4	13	13	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	53							
4	4	14	14	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	54							
5	5	17	17	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	55	das						
5	5	18	18	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	56	ist						
5	5	19	19	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	57	ein'						
5	5	17	17	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	58							
5	5	18	18	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	59							
5	5	19	19	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	60							
5	5	17	17	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	61							
5	5	18	18	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	62							
5	5	19	19	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	63							
5	5	17	17	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	64							
5	5	18	18	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	65							
5	5	19	19	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	66							
6	6	20	20	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	67	sel'-						
6	6	21	21	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	68	-ge						
6	6	22	22	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	69	Stun-						
6	6	20	20	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	70							
6	6	21	21	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	71							
6	6	22	22	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	72							3
6	6	23	23	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	73							
6	6	20	20	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	74							
6	6	21	21	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	75							
6	6	22	22	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	76							4
6	6	23	23	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	77							
6	6	20	20	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	78							
6	6	21	21	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	79							
6	6	22	22	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	80							5
6	6	23	23	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	81							
7	7	24	24	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	82	-de,						
7	7	25	25	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	83	da-						
7	7	26	26	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	84	-rin						
7	7	27	27	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	85	man						
7	7	24	24	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	86							
7	7	25	25	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	87							
7	7	26	26	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	88							
7	7	27	27	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	89							
7	7	24	24	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	90							
7	7	25	25	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	91							
7	7	26	26	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	92							
7	7	27	27	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	93							
7	7	24	24	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	94							
7	7	25	25	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	95							
7	7	26	26	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	96							
7	7	27	27	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	97							
8	8	28	28	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	98	sein						
8	8	29	29	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	99	ge-						
8	8	30	30	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	100	-denkt.						
8	8	28	28	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	101							
8	8	29	29	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	102							
8	8	30	30	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	103							
8	8	28	28	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	104							
8	8	29	29	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	105							
8	8	30	30	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	106							
8	8	28	28	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	107							
8	8	29	29	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	108							
8	8	30	30	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	109							
9	9	33	33	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	110	sonst						
9	9	34	34	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	111	ver-						
9	9	35	35	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	112	-dirbt						
9	9	33	33	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	113							
9	9	34	34	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	114							
9	9	35	35	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	115							
9	9	33	33	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	116							
9	9	34	34	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	117							
9	9	35	35	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	118							
9	9	33	33	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	119							
9	9	34	34	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	120							
9	9	35	35	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	121							
10	10	36	36	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	122	al-						
10	10	37	37	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	123	-le						
10	10	38	38	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	124	Zeit,						
10	10	36	36	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	125							
10	10	37	37	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	126							
10	10	38	38	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	127							
10	10	36	36	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	128							
10	10	37	37	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	129							
10	10	38	38	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	130							
10	10	36	36	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	131							
10	10	37	37	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	132							
10	10	38	38	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	133							
11	11	41	41	0.0	1/4	1/4	Tempo	4/4	1	1	0					𝅘𝅥=77	77.0	𝅘𝅥	77.0	0.0	
11	11	41	41	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	134	die						
11	11	42	42	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	135	wir						
11	11	43	43	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	136	zu-						
11	11	41	41	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	137							
11	11	42	42	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	138							
11	11	43	43	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	139							
11	11	41	41	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	140							
11	11	42	42	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	141							
11	11	43	43	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	142							
11	11	41	41	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	143							
11	11	42	42	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	144							
11	11	43	43	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	145							
12	12	44	44	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	146	-bring'n						
12	12	45	45	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	147	auf						
12	12	46	46	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	148	Er-						
12	12	44	44	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	149							
12	12	45	45	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	150							
12	12	46	46	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	151							6
12	12	47	47	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	152							
12	12	44	44	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	153							
12	12	45	45	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	154							
12	12	46	46	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	155							
12	12	44	44	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	156							
12	12	45	45	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	157							
12	12	46	46	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	158							7
12	12	47	47	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	159							
13	13	48	48	0.0	0	0	Tempo	4/4	1	1	0					𝅘𝅥=76.2	76.0	𝅘𝅥	76.2	0.0	
13	13	48	48	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	160	-den:						
13	13	49	49	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	161	wir						
13	13	50	50	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	162	sol-						
13	13	51	51	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	163	-len						
13	13	48	48	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	164							
13	13	49	49	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	165							
13	13	50	50	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	166							
13	13	51	51	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	167							
13	13	48	48	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	168							
13	13	49	49	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	169							
13	13	50	50	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	170							
13	13	51	51	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	171							
13	13	48	48	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	172							
13	13	49	49	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	173							
13	13	50	50	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	174							
13	13	51	51	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	175							
14	14	52	52	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	176	se-						
14	14	53	53	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	177	-lig						
14	14	54	54	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	178	wer-						
14	14	52	52	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	179							
14	14	53	53	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	180							
14	14	54	54	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	181							8
14	14	109/2	109/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8	1/8	1	182							8
14	14	55	55	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	183							
14	14	52	52	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	184							
14	14	53	53	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	185							
14	14	54	54	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	186							
14	14	52	52	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	187							
14	14	53	53	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	188							
14	14	54	54	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	189							9
14	14	55	55	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	190							
15	15	56	56	0.0	0	0	Tempo	4/4	1	1	0					𝅘𝅥=74	74.0	𝅘𝅥	74.0	0.0	
15	15	56	56	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	191	den						
15	15	57	57	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	192	und						
15	15	58	58	0.0	1/2	1/2	Tempo	4/4	1	1	0					𝅘𝅥=73	73.0	𝅘𝅥	73.0	0.0	
15	15	58	58	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	193	bleib'n						
15	15	59	59	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	194	in						
15	15	56	56	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	195							
15	15	57	57	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	196							
