mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	lyrics_2	articulation	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
3	2	5	5	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	30									
3	2	11/2	11/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	31									
3	2	6	6	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	32									
3	2	7	7	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	33									
3	2	8	8	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	34									
3	2	5	5	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	35									
3	2	6	6	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	36									
3	2	7	7	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	37									
3	2	8	8	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	38									
3	2	5	5	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	39									
3	2	11/2	11/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	40									
3	2	6	6	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	41									
3	2	13/2	13/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	42									
3	2	7	7	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	43									
3	2	15/2	15/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	44									
3	2	8	8	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	45									
3	2	17/2	17/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	46									
4	3	9	9	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	47	Zei-	-rei-							0
4	3	10	10	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	48			ornamentTrill						0
4	3	41/4	41/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	49									0
4	3	21/2	21/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	50									
4	3	11	11	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	51	-ten,	-chen,							
4	3	12	12	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	52	wie	wo-							
4	3	9	9	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	53									
4	3	11	11	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	54									
4	3	12	12	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	55									
4	3	9	9	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	56									1
4	3	10	10	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	57									
4	3	11	11	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	58									
4	3	12	12	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	59									
4	3	9	9	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	60									2
4	3	19/2	19/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	61									2
4	3	10	10	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	62									2
4	3	21/2	21/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	63									
4	3	11	11	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	64									
4	3	12	12	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	65									
5	4	13	13	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	66	kann	-mit							
5	4	14	14	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	67	ich	doch							3
5	4	29/2	29/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	68									3
5	4	59/4	59/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	69									
5	4	15	15	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	70	g'nug-	dein							
5	4	16	16	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	71	-sam	Er-							
5	4	13	13	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	72									
5	4	14	14	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	73									
5	4	15	15	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	74									
5	4	16	16	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	75									
5	4	13	13	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	76									
5	4	14	14	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	77									
5	4	15	15	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	78									
5	4	16	16	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	79									
5	4	13	13	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	80									
5	4	27/2	27/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	81									
5	4	14	14	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	82									
5	4	29/2	29/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	83									
5	4	15	15	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	84									
5	4	31/2	31/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	85									
5	4	16	16	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	86									
5	4	33/2	33/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	87									
6	5	17	17	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	88	die-	-bar-							
6	5	18	18	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	89	-se	-men							
6	5	19	19	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	90	Treu'	zu							
6	5	39/2	39/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	91									
6	5	20	20	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	92	aus-	ver-							
6	5	41/2	41/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	93									
6	5	17	17	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	94									
6	5	18	18	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	95									
6	5	19	19	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	96									
6	5	20	20	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	97									
6	5	17	17	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	98									
6	5	18	18	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	99									
6	5	19	19	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	100									
6	5	20	20	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	101									
6	5	17	17	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	102									
6	5	35/2	35/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	103									
6	5	18	18	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	104									
6	5	37/2	37/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	105									
6	5	19	19	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	106									
6	5	39/2	39/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	107									
6	5	20	20	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	108									
6	5	41/2	41/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	109									
7	6	21	21	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	110	-brei-	-glei-							
7	6	23	23	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	111	-ten?	-chen.							
7	6	24	24	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	112	Kein's	wie							
7	6	21	21	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	113									4
7	6	22	22	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	114									
7	6	23	23	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	115									
7	6	24	24	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	116									
7	6	21	21	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	117									5
7	6	22	22	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	118									
7	6	23	23	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	119									
7	6	24	24	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	120									
7	6	21	21	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	121									6
7	6	43/2	43/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	122									6
7	6	22	22	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	123									6
7	6	45/2	45/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	124									
7	6	23	23	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	125									
7	6	24	24	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	126									
8	7	25	25	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	127	Men-	kann							
8	7	26	26	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	128	-schen	ich							
8	7	27	27	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	129	Her-	dir							
8	7	55/2	55/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	130									
8	7	28	28	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	131	-ze	denn							
8	7	57/2	57/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	132									
8	7	25	25	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	133									
8	7	51/2	51/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	134									
8	7	26	26	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	135									
8	7	53/2	53/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	136									
8	7	27	27	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	137									
8	7	28	28	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	138									
8	7	25	25	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	139									
8	7	51/2	51/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	140									
8	7	26	26	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	141									
8	7	27	27	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	142									
8	7	28	28	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	143									
8	7	25	25	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	144									
8	7	51/2	51/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	145									
8	7	26	26	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	146									
8	7	53/2	53/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	147									
8	7	27	27	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	148									
8	7	55/2	55/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	149									
8	7	28	28	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	150									
8	7	57/2	57/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	151									
9	8	29	29	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	152	mag	dei-							
9	8	30	30	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	153	in-	-ne							
9	8	31	31	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	154	-dess	Lie-							
9	8	32	32	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	155	aus-	-bes-							
9	8	29	29	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	156									
9	8	59/2	59/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	157									
9	8	30	30	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	158									
9	8	61/2	61/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	159									
9	8	31	31	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	160									
9	8	32	32	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	161									
9	8	29	29	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	162									
9	8	30	30	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	163									
9	8	31	31	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	164									
9	8	32	32	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	165									
9	8	29	29	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	166									
9	8	59/2	59/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	167									
9	8	30	30	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	168									
9	8	61/2	61/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	169									
9	8	31	31	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	170									
9	8	63/2	63/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	171									
9	8	32	32	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	172									
9	8	65/2	65/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	173									
10	9	33	33	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	174	-den-	-tha-							
10	9	35	35	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	175	-ken,	-ten							
10	9	36	36	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	176	was	im							
10	9	33	33	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	177									7
10	9	34	34	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	178									
10	9	35	35	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	179									
10	9	36	36	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	180									
10	9	33	33	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	181									
10	9	35	35	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	182									
10	9	36	36	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	183									
10	9	33	33	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	184									8
10	9	67/2	67/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	185									8
10	9	34	34	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	186									8
10	9	69/2	69/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	187									
10	9	35	35	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	188									
10	9	36	36	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	189									
10	9	73/2	73/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	190									
11	10	37	37	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	191	dir	Werk							
11	10	38	38	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	192	zu	er-							
11	10	77/2	77/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	193									
11	10	39	39	0.0	1/2	1/2	Tempo	4/4	1	1	0							𝅘𝅥=71	71.0	𝅘𝅥	71.0	0.0	
11	10	39	39	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	194	schen-	-stat-							
11	10	40	40	0.0	3/4	3/4	Tempo	4/4	1	1	0							𝅘𝅥=61	61.0	𝅘𝅥	61.0	0.0	
11	10	81/2	81/2	0.0	7/8	7/8	Tempo	4/4	1	1	0							𝅘𝅥=59	59.0	𝅘𝅥	59.0	0.0	
11	10	37	37	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	195									
11	10	75/2	75/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	196									
11	10	38	38	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	197									
11	10	77/2	77/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	198									
11	10	39	39	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	199									9
11	10	40	40	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	200									
11	10	81/2	81/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	201									
11	10	37	37	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	202									
11	10	75/2	75/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	203									
11	10	38	38	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	204									
11	10	39	39	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	205									10
11	10	40	40	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	206									
11	10	37	37	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	207									
11	10	75/2	75/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	208									
11	10	38	38	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	209									
11	10	77/2	77/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	210									
11	10	39	39	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	211									11
11	10	79/2	79/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	212									11
11	10	40	40	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	213									
12	11	41	41	3.0	0	0	Chord	4/4	1	1	3/4	1/2	3/2	214	-ken.	-ten?							
12	11	41	41	3.0	0	0	Chord	4/4	1	2	3/4	1/2	3/2	215									
12	11	41	41	3.0	0	0	Chord	4/4	2	1	3/4	1/2	3/2	216									
12	11	41	41	3.0	0	0	Chord	4/4	2	2	3/4	1/2	3/2	217									
