mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	lyrics_2	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
3	3	8	8	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	57	Schät-	Eh-								
3	3	17/2	17/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	58	-zen	-ren,								
3	3	21/2	21/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	59	du,	ich,								
3	3	11	11	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	60	du	ich								
3	3	23/2	23/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	61	bist	mag								
3	3	17/2	17/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	62	du,	ich,								
3	3	9	9	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	63	du	ich								
3	3	19/2	19/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	64	bist	mag								
3	3	10	10	0.5	1/2	1/2	Chord	4/4	4	1	1/8	1/8	1	65	mein	euch								
3	3	21/2	21/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	66	Er-	nicht								
3	3	11	11	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	67	-gö-	hö-								3
4	4	12	12	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	68	-gö-	hö-								
4	4	14	14	0.0	1/2	1/2	Tempo	4/4	1	1	0								𝅘𝅥=66.5	66.0	𝅘𝅥	66.5	0.0	
4	4	14	14	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	69	-tzen,	-ren,								
4	4	12	12	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	70	mein	euch								
4	4	25/2	25/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16	1/16	1	71	Er-	nicht								
4	4	51/4	51/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	72										
4	4	13	13	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	73	-gö-	hö-	ornamentTrill							
4	4	14	14	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	74	-tzen,	-ren,								
4	4	31/2	31/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	75	Je-	bleibt								4
4	4	12	12	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	76	mein	euch								
4	4	25/2	25/2	0.25	1/8	1/8	Chord	4/4	3	1	1/16	1/16	1	77	Er-	nicht								
4	4	51/4	51/4	0.25	3/16	3/16	Chord	4/4	3	1	1/16	1/16	1	78										
4	4	13	13	0.25	1/4	1/4	Chord	4/4	3	1	1/16	1/16	1	79	-gö-	hö-								5
4	4	53/4	53/4	0.25	5/16	5/16	Chord	4/4	3	1	1/16	1/16	1	80										5
4	4	27/2	27/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	81										
4	4	14	14	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	82	-tzen,	ren,								
4	4	12	12	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	83										3
4	4	25/2	25/2	0.25	1/8	1/8	Chord	4/4	4	1	1/16	1/16	1	84										3
4	4	51/4	51/4	0.25	3/16	3/16	Chord	4/4	4	1	1/16	1/16	1	85										3
4	4	13	13	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	86										
4	4	14	14	0.5	1/2	1/2	Chord	4/4	4	1	1/8	1/8	1	87	-tzen,	-ren,								
4	4	29/2	29/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	88	Je-	bleibt								
4	4	15	15	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	89										
4	4	31/2	31/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	90	-su,	mir,								
5	5	16	16	0.0	0	0	Tempo	4/4	1	1	0								𝅘𝅥=66	66.0	𝅘𝅥	66.0	0.0	
5	5	16	16	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	91	Je-	bleibt								
5	5	33/2	33/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	92										
5	5	17	17	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	93	-su,	mir								
5	5	18	18	0.0	1/2	1/2	Tempo	4/4	1	1	0								𝅘𝅥=65	65.0	𝅘𝅥	65.0	0.0	
5	5	18	18	1.5	1/2	1/2	Chord	4/4	1	1	3/8	1/4	3/2	94	mei-	un-								
5	5	39/2	39/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	95	-ne	-be-								
5	5	16	16	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	96										4
5	5	33/2	33/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	97										
5	5	17	17	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	98	-su,	mir								
5	5	35/2	35/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	99										
5	5	18	18	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	100	mei-	un-								
5	5	37/2	37/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	101										
5	5	19	19	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	102	-ne	-be-								
5	5	33/2	33/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	103	Je-	bleibt								6
5	5	17	17	1.5	1/4	1/4	Chord	4/4	3	1	3/8	1/4	3/2	104										
5	5	37/2	37/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	105	-su,	mir								
5	5	19	19	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	106	mei-	un-								
5	5	16	16	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	107	Je-	bleibt								
5	5	33/2	33/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	108										
5	5	17	17	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	109	-su	mir								
5	5	35/2	35/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	110										
5	5	18	18	0.5	1/2	1/2	Chord	4/4	4	1	1/8	1/8	1	111	mei-	un-								
5	5	37/2	37/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	112										
5	5	19	19	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	113	-ne	-be-								
5	5	39/2	39/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	114										
6	6	20	20	0.0	0	0	Tempo	4/4	1	1	0								𝅘𝅥=63	63.0	𝅘𝅥	63.0	0.0	
6	6	20	20	4.0	0	0	Chord	4/4	1	1	1	1	1	115	Lust!	-wusst!								
6	6	20	20	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	116	Lust,	-wusst,								
6	6	41/2	41/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	117	mei-	un-								
6	6	21	21	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	118										
6	6	43/2	43/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	119	-ne	-be-								
6	6	22	22	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	120	Lust!	-wusst!								
6	6	20	20	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	121										
6	6	21	21	0.25	1/4	1/4	Chord	4/4	3	1	1/16	1/16	1	122	-ne	-be-								7
6	6	85/4	85/4	0.25	5/16	5/16	Chord	4/4	3	1	1/16	1/16	1	123										7
6	6	43/2	43/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	124										
6	6	22	22	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	125	Lust!	-wusst!								
6	6	20	20	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	126	Lust,	-wusst,								
6	6	41/2	41/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	127	mei-	un-								8
6	6	21	21	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	128										
6	6	43/2	43/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	129	-ne	-be-								
6	6	22	22	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	130	Lust!	-wusst!								
7	7	24	24	0.0	0	0	Tempo	4/4	1	1	0								𝅘𝅥=66	66.0	𝅘𝅥	66.0	0.0	
7	7	24	24	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	131	E-									
7	7	25	25	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	132	-lend,									
7	7	26	26	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	133	Noth									
7	7	27	27	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	134	Kreuz,									
7	7	24	24	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	135	E-									
7	7	49/2	49/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	136										
7	7	25	25	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	137	-lend,									
7	7	51/2	51/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	138										
7	7	26	26	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	139	Noth,									
7	7	53/2	53/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	140										
7	7	27	27	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	141	Kreuz,									
7	7	55/2	55/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	142										
7	7	24	24	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	143	E-									
7	7	49/2	49/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	144										
7	7	25	25	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	145	-lend,									
7	7	51/2	51/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	146										
7	7	26	26	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	147	Noth,									
7	7	53/2	53/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	148										
7	7	27	27	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	149	Kreuz,									
7	7	55/2	55/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	150										
7	7	24	24	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	151	E-									
7	7	49/2	49/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	152										
7	7	25	25	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	153	-lend,									
7	7	51/2	51/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	154										
7	7	26	26	0.5	1/2	1/2	Chord	4/4	4	1	1/8	1/8	1	155	Noth,									
7	7	53/2	53/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	156										
7	7	27	27	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	157	Kreuz,									
7	7	55/2	55/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	158										
8	8	28	28	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	159	Schmach									
8	8	29	29	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	160	und									
8	8	30	30	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	161	Tod									
8	8	28	28	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	162	Schmach									
8	8	29	29	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	163	und									
8	8	30	30	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	164	Tod,									
8	8	61/2	61/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	165	Schmach									9
8	8	31	31	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	166										
8	8	63/2	63/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	167	und									
8	8	28	28	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	168	Schmach									
8	8	29	29	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	169	und									
8	8	59/2	59/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	170										
8	8	30	30	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	171	Tod,									
8	8	61/2	61/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	172										
8	8	31	31	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	173	Schmach									
8	8	63/2	63/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	174	und									
8	8	28	28	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	175	Schmach									
8	8	57/2	57/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	176										
8	8	29	29	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	177	und									
8	8	30	30	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	178	Tod									
9	9	32	32	0.0	0	0	Tempo	4/4	1	1	0								𝅘𝅥=65.3	65.0	𝅘𝅥	65.3	0.0	
9	9	32	32	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	179	soll									
9	9	33	33	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	180	mich,									
9	9	34	34	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	181	ob									
9	9	35	35	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	182	ich									
9	9	32	32	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	183	Tod									
9	9	65/2	65/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	184	soll									
9	9	33	33	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	185	mich,									
9	9	69/2	69/2	1.0	5/8	5/8	Chord	4/4	2	1	1/4	1/4	1	186	ob-									10
9	9	71/2	71/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	187										10
9	9	143/4	143/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	188										10
9	9	32	32	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	189	Tod									
9	9	65/2	65/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	190	soll									
9	9	33	33	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	191	mich,									
9	9	67/2	67/2	1.0	3/8	3/8	Chord	4/4	3	1	1/4	1/4	1	192	ob									
9	9	69/2	69/2	0.25	5/8	5/8	Chord	4/4	3	1	1/16	1/16	1	193	ich									
9	9	139/4	139/4	0.25	11/16	11/16	Chord	4/4	3	1	1/16	1/16	1	194										
9	9	35	35	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	195	viel									
9	9	65/2	65/2	1.0	1/8	1/8	Chord	4/4	4	1	1/4	1/4	1	196	soll									
9	9	67/2	67/2	0.25	3/8	3/8	Chord	4/4	4	1	1/16	1/16	1	197	mich,									
9	9	135/4	135/4	0.25	7/16	7/16	Chord	4/4	4	1	1/16	1/16	1	198										
9	9	34	34	0.5	1/2	1/2	Chord	4/4	4	1	1/8	1/8	1	199	ob									
9	9	69/2	69/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	200	ich									
9	9	35	35	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	201	viel									
9	9	71/2	71/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	202	muss									
10	10	36	36	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	203	viel									
10	10	73/2	73/2	0.0	1/8	1/8	Tempo	4/4	1	1	0								𝅘𝅥=65	65.0	𝅘𝅥	65.0	0.0	
10	10	37	37	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	204	muss									
10	10	38	38	0.0	1/2	1/2	Tempo	4/4	1	1	0								𝅘𝅥=64	64.0	𝅘𝅥	64.0	0.0	
10	10	38	38	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	205	lei-									
10	10	36	36	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	206										
10	10	73/2	73/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	207	-ich									
10	10	37	37	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	208	viel									
10	10	75/2	75/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	209	muss									
10	10	38	38	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	210	lei-									11
10	10	39	39	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	211										
10	10	36	36	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	212										
10	10	73/2	73/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	213	muss									
10	10	37	37	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	214	lei-									12
10	10	75/2	75/2	0.25	3/8	3/8	Chord	4/4	3	1	1/16	1/16	1	215										12
10	10	151/4	151/4	0.25	7/16	7/16	Chord	4/4	3	1	1/16	1/16	1	216										12
10	10	38	38	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	217										12
10	10	77/2	77/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	218										12
10	10	39	39	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	219										12
10	10	79/2	79/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	220										
10	10	36	36	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	221	lei-									13
10	10	73/2	73/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	222										13
10	10	37	37	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	223										13
10	10	75/2	75/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	224										13
10	10	38	38	0.5	1/2	1/2	Chord	4/4	4	1	1/8	1/8	1	225										13
10	10	77/2	77/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	226										13
10	10	39	39	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	227										
11	11	40	40	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	228	-den,									
11	11	81/2	81/2	0.0	1/8	1/8	Tempo	4/4	1	1	0								𝅘𝅥=65	65.0	𝅘𝅥	65.0	0.0	
11	11	83/2	83/2	0.0	3/8	3/8	Tempo	4/4	1	1	0								𝅘𝅥=64	64.0	𝅘𝅥	64.0	0.0	
11	11	42	42	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	229	nicht									
11	11	85/2	85/2	0.0	5/8	5/8	Tempo	4/4	1	1	0								𝅘𝅥=66	66.0	𝅘𝅥	66.0	0.0	
11	11	43	43	0.0	3/4	3/4	Tempo	4/4	1	1	0								𝅘𝅥=63	63.0	𝅘𝅥	63.0	0.0	
11	11	43	43	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	230	von									
11	11	40	40	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	231	-den,									
11	11	81/2	81/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	232	nicht,									
11	11	41	41	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	233	nicht									
11	11	83/2	83/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	234	von									
11	11	42	42	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	235	Je-									14
11	11	40	40	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	236	-den,									
11	11	83/2	83/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	237	nicht,									
11	11	42	42	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	238	nicht									
11	11	85/2	85/2	0.25	5/8	5/8	Chord	4/4	3	1	1/16	1/16	1	239	von									
11	11	171/4	171/4	0.25	11/16	11/16	Chord	4/4	3	1	1/16	1/16	1	240										
11	11	43	43	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	241	Je-									15
11	11	40	40	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	242	-den,									
11	11	85/2	85/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	243	nicht,									
11	11	43	43	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	244	nicht,									
11	11	87/2	87/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	245	nicht									
12	12	44	44	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	246	Je-									
12	12	45	45	0.0	1/4	1/4	Tempo	4/4	1	1	0								𝅘𝅥=60	60.0	𝅘𝅥	60.0	0.0	
12	12	45	45	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	247	-su									
12	12	46	46	0.0	1/2	1/2	Tempo	4/4	1	1	0								𝅘𝅥=61	61.0	𝅘𝅥	61.0	0.0	
