mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	lyrics_2	tempo	qpm	metronome_base	metronome_number	tempo_visible
3	3	10	10	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	45	mich	Angst					
3	3	11	11	0.0	3/4	3/4	Tempo	4/4	1	1	0						𝅘𝅥=75	75.0	𝅘𝅥	75.0	0.0
3	3	11	11	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	46	doch	und					
3	3	23/2	23/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	47							
3	3	8	8	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	48							
3	3	17/2	17/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	49							
3	3	9	9	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	50							
3	3	10	10	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	51							
3	3	21/2	21/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8	1/8	1	52							
3	3	11	11	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	53							
3	3	8	8	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	54							
3	3	9	9	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	55							
3	3	19/2	19/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	56							
3	3	10	10	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	57							
3	3	21/2	21/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	58							
3	3	11	11	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	59							
3	3	8	8	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	60							
3	3	9	9	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	61							
3	3	10	10	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	62							
3	3	11	11	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	63							
3	3	23/2	23/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	64							
4	4	12	12	0.0	0	0	Tempo	4/4	1	1	0						𝅘𝅥=72	72.0	𝅘𝅥	72.0	0.0
4	4	12	12	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	65	wie-	To-					
4	4	27/2	27/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	66	-der	-des-					
4	4	14	14	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	67	ein.	-pein.					
4	4	12	12	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	68							
4	4	25/2	25/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	69							
4	4	13	13	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	70							
4	4	14	14	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	71							
4	4	12	12	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	72							
4	4	13	13	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	73							
4	4	27/2	27/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	74							
4	4	14	14	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	75							
4	4	12	12	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	76							
4	4	13	13	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	77							
4	4	14	14	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	78							
5	5	16	16	0.0	0	0	Tempo	4/4	1	1	0						𝅘𝅥=75	75.0	𝅘𝅥	75.0	0.0
5	5	16	16	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	79		Ich					
5	5	17	17	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	80		ver-					
5	5	18	18	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	81		-leug-					
5	5	37/2	37/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	82							
5	5	19	19	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	83		-ne					
5	5	39/2	39/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	84							
5	5	16	16	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	85							
5	5	17	17	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	86							
5	5	18	18	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	87							
5	5	37/2	37/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8	1/8	1	88							
5	5	19	19	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	89							
5	5	16	16	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	90							
5	5	17	17	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	91							
5	5	18	18	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	92							
5	5	19	19	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	93							
5	5	39/2	39/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	94							
5	5	16	16	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	95							
5	5	17	17	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	96							
5	5	35/2	35/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	97							
5	5	18	18	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	98							
5	5	19	19	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	99							
6	6	20	20	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	100		nicht					
6	6	21	21	0.0	1/4	1/4	Tempo	4/4	1	1	0						𝅘𝅥=72	72.0	𝅘𝅥	72.0	0.0
6	6	21	21	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	101		die					
6	6	22	22	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	102		Schuld,					
6	6	20	20	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	103							
6	6	21	21	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	104							
6	6	22	22	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	105							
6	6	20	20	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	106							
6	6	21	21	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	107							
6	6	43/2	43/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	108							
6	6	22	22	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	109							
6	6	20	20	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	110							
6	6	21	21	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	111							
6	6	22	22	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	112							
7	7	24	24	0.0	0	0	Tempo	4/4	1	1	0						𝅘𝅥=73	73.0	𝅘𝅥	73.0	0.0
7	7	24	24	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	113		a-					
7	7	25	25	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	114		-ber					
7	7	26	26	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	115		dei-					
7	7	27	27	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	116		-ne					
7	7	55/2	55/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	117							
7	7	111/4	111/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	118							
7	7	24	24	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	119							
7	7	25	25	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	120							
7	7	51/2	51/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	121							
7	7	26	26	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	122							
7	7	27	27	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	123							
7	7	24	24	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	124							
7	7	25	25	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	125							
7	7	26	26	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	126							
7	7	53/2	53/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	127							
7	7	27	27	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	128							
7	7	24	24	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	129							
7	7	25	25	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	130							
7	7	26	26	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	131							
7	7	27	27	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	132							
8	8	28	28	0.0	0	0	Tempo	4/4	1	1	0						𝅘𝅥=70	70.0	𝅘𝅥	70.0	0.0
8	8	28	28	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	133		Gnad'					
8	8	29	29	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	134		und					
8	8	59/2	59/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	135							
8	8	30	30	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	136		Huld					
8	8	28	28	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	137							
8	8	29	29	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	138							
8	8	59/2	59/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	139							
8	8	30	30	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	140							
8	8	28	28	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	141							
8	8	57/2	57/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	142							
8	8	29	29	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	143							
8	8	30	30	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	144							
8	8	28	28	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	145							
8	8	29	29	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	146							
8	8	30	30	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	147							
9	9	32	32	0.0	0	0	Tempo	4/4	1	1	0						𝅘𝅥=73	73.0	𝅘𝅥	73.0	0.0
9	9	32	32	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	148		ist					
9	9	33	33	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	149		viel					
9	9	34	34	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	150		grö-					
9	9	35	35	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	151		sser					
9	9	32	32	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	152							
9	9	33	33	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	153							
9	9	34	34	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	154							
9	9	35	35	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	155							
9	9	71/2	71/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	156							
9	9	32	32	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	157							
9	9	33	33	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	158							
9	9	67/2	67/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	159							
9	9	34	34	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	160							
9	9	35	35	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	161							
9	9	32	32	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	162							
9	9	33	33	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	163							
9	9	67/2	67/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	164							
9	9	34	34	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	165							
9	9	35	35	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	166							
10	10	36	36	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	167		als					
10	10	37	37	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	168		die					
10	10	38	38	0.0	1/2	1/2	Tempo	4/4	1	1	0						𝅘𝅥=70	70.0	𝅘𝅥	70.0	0.0
10	10	38	38	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	169		Sün-					
10	10	39	39	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	170		-de,					
10	10	36	36	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	171							
10	10	73/2	73/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	172							
10	10	37	37	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	173							
10	10	38	38	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	174							
10	10	77/2	77/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8	1/8	1	175							
10	10	39	39	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	176							
10	10	36	36	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	177							
10	10	73/2	73/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	178							
10	10	37	37	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	179							
10	10	38	38	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	180							
10	10	39	39	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	181							
10	10	36	36	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	182							
10	10	37	37	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	183							
10	10	75/2	75/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	184							
10	10	38	38	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	185							
10	10	39	39	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	186							
11	11	40	40	0.0	0	0	Tempo	4/4	1	1	0						𝅘𝅥=73	73.0	𝅘𝅥	73.0	0.0
11	11	40	40	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	187		die					
11	11	41	41	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	188		ich					
11	11	42	42	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	189		stets					
11	11	43	43	0.0	3/4	3/4	Tempo	4/4	1	1	0						𝅘𝅥=71	71.0	𝅘𝅥	71.0	0.0
11	11	43	43	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	190		in					
11	11	87/2	87/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	191							
11	11	40	40	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	192							
11	11	41	41	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	193							
11	11	83/2	83/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	194							
11	11	42	42	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	195							
11	11	85/2	85/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8	1/8	1	196							
11	11	43	43	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	197							
11	11	40	40	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	198							
11	11	41	41	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	199							
11	11	42	42	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	200							
11	11	85/2	85/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	201							
11	11	43	43	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	202							
11	11	87/2	87/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	203							
11	11	40	40	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	204							
11	11	81/2	81/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	205							
11	11	41	41	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	206							
11	11	83/2	83/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	207							
11	11	42	42	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	208							
11	11	85/2	85/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	209							
11	11	43	43	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	210							
11	11	87/2	87/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	211							
12	12	44	44	0.0	0	0	Tempo	4/4	1	1	0						𝅘𝅥=68	68.0	𝅘𝅥	68.0	0.0
12	12	44	44	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	212		mir					
12	12	45	45	0.0	1/4	1/4	Tempo	4/4	1	1	0						𝅘𝅥=62	62.0	𝅘𝅥	62.0	0.0
12	12	45	45	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	213		be-					
12	12	91/2	91/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	214							
12	12	46	46	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	215		-fin-					
12	12	47	47	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	216		-de.					
12	12	44	44	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	217							
12	12	45	45	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	218							
12	12	46	46	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	219							
12	12	47	47	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	220							
12	12	44	44	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	221							
12	12	45	45	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	222							
12	12	91/2	91/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	223							
12	12	46	46	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	224							
12	12	47	47	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	225							
12	12	44	44	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	226							
12	12	45	45	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	227							
12	12	46	46	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	228							
12	12	47	47	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	229							
